hhid,indid,APER,gender,age,educ,vehicles,income,school,employment
137510025,13751002502,2,1,16,4,2,0,1,3
137510000,13751000001,2,0,20,4,2,0,1,3
137510001,13751000101,2,0,20,4,2,0,1,3
137510002,13751000201,2,0,20,4,2,0,1,3
137510003,13751000301,2,0,20,4,2,0,1,3
137510004,13751000401,2,0,20,4,2,0,1,3
137510005,13751000501,2,0,20,4,2,0,1,3
137510006,13751000601,2,0,20,4,2,0,1,3
137510007,13751000701,2,0,20,4,2,0,1,3
137510008,13751000801,2,0,20,4,2,0,1,3
137510009,13751000901,2,0,20,4,2,0,1,3
137510010,13751001001,2,0,20,4,2,0,1,3
137510011,13751001101,2,0,20,4,2,0,1,3
137510012,13751001201,2,0,20,4,2,0,1,3
137510013,13751001301,2,0,20,4,2,0,1,3
137510014,13751001401,2,0,20,4,2,0,1,3
137510015,13751001501,2,0,20,4,2,0,1,3
137510016,13751001601,2,0,20,4,2,0,1,3
137510017,13751001701,2,0,20,4,2,0,1,3
137510018,13751001801,2,0,20,4,2,0,1,3
137510019,13751001901,2,0,20,4,2,0,1,3
137510020,13751002001,2,0,20,4,2,0,1,3
137510021,13751002101,2,0,20,4,2,0,1,3
137510022,13751002201,2,0,20,4,2,0,1,3
137510023,13751002301,2,0,20,4,2,0,1,3
137510024,13751002401,2,0,20,4,2,0,1,3
137510025,13751002501,2,0,20,4,2,0,1,3
137700000,13770000001,1,0,8,10,1,90000,1,1
137720000,13772000001,1,0,11,6,1,40000,1,1
137720001,13772000101,1,0,11,6,1,40000,1,1
137730000,13773000001,2,1,12,6,2,0,1,3
137730001,13773000101,2,1,12,6,2,0,1,3
137730002,13773000201,2,1,12,6,2,0,1,3
137730003,13773000301,2,1,12,6,2,0,1,3
137730004,13773000401,2,1,12,6,2,0,1,3
137730005,13773000501,2,1,12,6,2,0,1,3
137730006,13773000601,2,1,12,6,2,0,1,3
137730000,13773000002,2,0,13,6,2,38000,1,1
137730001,13773000102,2,0,13,6,2,38000,1,1
137730002,13773000202,2,0,13,6,2,38000,1,1
137730003,13773000302,2,0,13,6,2,38000,1,1
137730004,13773000402,2,0,13,6,2,38000,1,1
137730005,13773000502,2,0,13,6,2,38000,1,1
137730006,13773000602,2,0,13,6,2,38000,1,1
137810000,13781000002,2,0,16,10,2,40000,1,1
137810000,13781000001,2,1,18,10,2,0,1,3
138200000,13820000004,4,0,7,8,3,7300,1,1
138200000,13820000003,4,1,9,11,3,8900,1,1
138200000,13820000001,4,0,16,11,3,0,1,3
138200000,13820000002,4,1,16,6,3,0,1,3
138250000,13825000001,3,1,15,11,4,107000,1,1
138250001,13825000101,3,1,15,11,4,107000,1,1
138250002,13825000201,3,1,15,11,4,107000,1,1
138250003,13825000301,3,1,15,11,4,107000,1,1
138250004,13825000401,3,1,15,11,4,107000,1,1
138250005,13825000501,3,1,15,11,4,107000,1,1
138250006,13825000601,3,1,15,11,4,107000,1,1
138250007,13825000701,3,1,15,11,4,107000,1,1
138250008,13825000801,3,1,15,11,4,107000,1,1
138250009,13825000901,3,1,15,11,4,107000,1,1
138250010,13825001001,3,1,15,11,4,107000,1,1
138250011,13825001101,3,1,15,11,4,107000,1,1
138250012,13825001201,3,1,15,11,4,107000,1,1
138250000,13825000002,3,0,15,11,4,127000,1,1
138250001,13825000102,3,0,15,11,4,127000,1,1
138250002,13825000202,3,0,15,11,4,127000,1,1
138250003,13825000302,3,0,15,11,4,127000,1,1
138250004,13825000402,3,0,15,11,4,127000,1,1
138250005,13825000502,3,0,15,11,4,127000,1,1
138250006,13825000602,3,0,15,11,4,127000,1,1
138250007,13825000702,3,0,15,11,4,127000,1,1
138250008,13825000802,3,0,15,11,4,127000,1,1
138250009,13825000902,3,0,15,11,4,127000,1,1
138250010,13825001002,3,0,15,11,4,127000,1,1
138250011,13825001102,3,0,15,11,4,127000,1,1
138250012,13825001202,3,0,15,11,4,127000,1,1
138250000,13825000003,3,0,8,11,4,0,1,3
138250001,13825000103,3,0,8,11,4,0,1,3
138250002,13825000203,3,0,8,11,4,0,1,3
138250003,13825000303,3,0,8,11,4,0,1,3
138250004,13825000403,3,0,8,11,4,0,1,3
138250005,13825000503,3,0,8,11,4,0,1,3
138250006,13825000603,3,0,8,11,4,0,1,3
138250007,13825000703,3,0,8,11,4,0,1,3
138250008,13825000803,3,0,8,11,4,0,1,3
138250009,13825000903,3,0,8,11,4,0,1,3
138250010,13825001003,3,0,8,11,4,0,1,3
138250011,13825001103,3,0,8,11,4,0,1,3
138250012,13825001203,3,0,8,11,4,0,1,3
138490000,13849000001,2,1,8,11,2,50000,1,1
138490001,13849000101,2,1,8,11,2,50000,1,1
138490002,13849000201,2,1,8,11,2,50000,1,1
138490003,13849000301,2,1,8,11,2,50000,1,1
138490004,13849000401,2,1,8,11,2,50000,1,1
138490000,13849000002,2,0,9,11,2,93000,1,1
138490001,13849000102,2,0,9,11,2,93000,1,1
138490002,13849000202,2,0,9,11,2,93000,1,1
138490003,13849000302,2,0,9,11,2,93000,1,1
138490004,13849000402,2,0,9,11,2,93000,1,1
138560000,13856000002,2,1,19,6,0,0,1,3
138560000,13856000001,2,0,20,6,0,0,1,3
138670000,13867000001,2,1,12,6,1,20000,1,1
138670000,13867000002,2,1,4,6,1,7100,1,1
138710000,13871000001,2,0,18,6,2,0,1,3
138710001,13871000101,2,0,18,6,2,0,1,3
138710000,13871000002,2,1,18,6,2,0,1,3
138710001,13871000102,2,1,18,6,2,0,1,3
138800000,13880000001,1,1,10,11,1,95000,1,1
138800001,13880000101,1,1,10,11,1,95000,1,1
138800002,13880000201,1,1,10,11,1,95000,1,1
138840000,13884000001,1,1,9,11,1,80000,1,1
138850000,13885000001,1,0,10,10,2,95000,1,1
138850001,13885000101,1,0,10,10,2,95000,1,1
138850002,13885000201,1,0,10,10,2,95000,1,1
138850003,13885000301,1,0,10,10,2,95000,1,1
138850004,13885000401,1,0,10,10,2,95000,1,1
138850005,13885000501,1,0,10,10,2,95000,1,1
138850006,13885000601,1,0,10,10,2,95000,1,1
138850007,13885000701,1,0,10,10,2,95000,1,1
138850008,13885000801,1,0,10,10,2,95000,1,1
138860000,13886000001,1,1,22,5,1,0,1,3
138860001,13886000101,1,1,22,5,1,0,1,3
138860002,13886000201,1,1,22,5,1,0,1,3
138860003,13886000301,1,1,22,5,1,0,1,3
138860004,13886000401,1,1,22,5,1,0,1,3
138860005,13886000501,1,1,22,5,1,0,1,3
139240000,13924000002,2,0,13,6,2,20800,1,1
139240001,13924000102,2,0,13,6,2,20800,1,1
139240000,13924000001,2,1,20,6,2,0,1,3
139240001,13924000101,2,1,20,6,2,0,1,3
139260000,13926000001,1,0,14,8,0,0,1,3
139270000,13927000001,2,0,13,6,2,150000,1,1
139270000,13927000002,2,1,14,5,2,8500,1,1
139510000,13951000001,2,1,8,11,2,35000,1,1
139510001,13951000101,2,1,8,11,2,35000,1,1
139510002,13951000201,2,1,8,11,2,35000,1,1
139510003,13951000301,2,1,8,11,2,35000,1,1
139510004,13951000401,2,1,8,11,2,35000,1,1
139510000,13951000002,2,0,8,11,2,78000,1,1
139510001,13951000102,2,0,8,11,2,78000,1,1
139510002,13951000202,2,0,8,11,2,78000,1,1
139510003,13951000302,2,0,8,11,2,78000,1,1
139510004,13951000402,2,0,8,11,2,78000,1,1
139580000,13958000001,1,0,12,6,1,46000,1,1
139580001,13958000101,1,0,12,6,1,46000,1,1
139590000,13959000001,1,0,9,6,0,26000,1,1
139700000,13970000001,1,0,18,2,1,10000,1,1
139700001,13970000101,1,0,18,2,1,10000,1,1
139700002,13970000201,1,0,18,2,1,10000,1,1
139700003,13970000301,1,0,18,2,1,10000,1,1
139700004,13970000401,1,0,18,2,1,10000,1,1
139700005,13970000501,1,0,18,2,1,10000,1,1
139700006,13970000601,1,0,18,2,1,10000,1,1
139700007,13970000701,1,0,18,2,1,10000,1,1
139700008,13970000801,1,0,18,2,1,10000,1,1
139700009,13970000901,1,0,18,2,1,10000,1,1
139700010,13970001001,1,0,18,2,1,10000,1,1
139700011,13970001101,1,0,18,2,1,10000,1,1
139700012,13970001201,1,0,18,2,1,10000,1,1
139700013,13970001301,1,0,18,2,1,10000,1,1
139710000,13971000001,1,1,13,6,1,50000,1,1
139720000,13972000004,4,1,1,1,2,0,2,0
139720001,13972000104,4,1,1,1,2,0,2,0
139720000,13972000003,4,0,2,1,2,0,2,0
139720001,13972000103,4,0,2,1,2,0,2,0
139720000,13972000002,4,0,11,10,2,150000,1,1
139720001,13972000102,4,0,11,10,2,150000,1,1
139720000,13972000001,4,1,11,10,2,36000,1,1
139720001,13972000101,4,1,11,10,2,36000,1,1
139760000,13976000001,1,1,18,4,1,0,1,3
139760001,13976000101,1,1,18,4,1,0,1,3
139760002,13976000201,1,1,18,4,1,0,1,3
139760003,13976000301,1,1,18,4,1,0,1,3
139760004,13976000401,1,1,18,4,1,0,1,3
139760005,13976000501,1,1,18,4,1,0,1,3
139760006,13976000601,1,1,18,4,1,0,1,3
139760007,13976000701,1,1,18,4,1,0,1,3
139760008,13976000801,1,1,18,4,1,0,1,3
139760009,13976000901,1,1,18,4,1,0,1,3
139760010,13976001001,1,1,18,4,1,0,1,3
139760011,13976001101,1,1,18,4,1,0,1,3
139760012,13976001201,1,1,18,4,1,0,1,3
139760013,13976001301,1,1,18,4,1,0,1,3
139760014,13976001401,1,1,18,4,1,0,1,3
139800000,13980000001,4,0,14,10,4,75000,2,1
139800000,13980000002,4,1,14,6,4,12000,1,1
139800000,13980000003,4,0,9,6,4,24000,1,1
139800000,13980000004,4,0,2,2,4,0,2,0
139880000,13988000001,1,1,12,10,1,8000,1,2
140070000,14007000001,2,1,10,11,2,45000,1,1
140070001,14007000101,2,1,10,11,2,45000,1,1
140070002,14007000201,2,1,10,11,2,45000,1,1
140070003,14007000301,2,1,10,11,2,45000,1,1
140070004,14007000401,2,1,10,11,2,45000,1,1
140070005,14007000501,2,1,10,11,2,45000,1,1
140070006,14007000601,2,1,10,11,2,45000,1,1
140070007,14007000701,2,1,10,11,2,45000,1,1
140070008,14007000801,2,1,10,11,2,45000,1,1
140070009,14007000901,2,1,10,11,2,45000,1,1
140070010,14007001001,2,1,10,11,2,45000,1,1
140070011,14007001101,2,1,10,11,2,45000,1,1
140070012,14007001201,2,1,10,11,2,45000,1,1
140070013,14007001301,2,1,10,11,2,45000,1,1
140070014,14007001401,2,1,10,11,2,45000,1,1
140070000,14007000002,2,0,10,11,2,40000,1,1
140070001,14007000102,2,0,10,11,2,40000,1,1
140070002,14007000202,2,0,10,11,2,40000,1,1
140070003,14007000302,2,0,10,11,2,40000,1,1
140070004,14007000402,2,0,10,11,2,40000,1,1
140070005,14007000502,2,0,10,11,2,40000,1,1
140070006,14007000602,2,0,10,11,2,40000,1,1
140070007,14007000702,2,0,10,11,2,40000,1,1
140070008,14007000802,2,0,10,11,2,40000,1,1
140070009,14007000902,2,0,10,11,2,40000,1,1
140070010,14007001002,2,0,10,11,2,40000,1,1
140070011,14007001102,2,0,10,11,2,40000,1,1
140070012,14007001202,2,0,10,11,2,40000,1,1
140070013,14007001302,2,0,10,11,2,40000,1,1
140070014,14007001402,2,0,10,11,2,40000,1,1
140090000,14009000002,2,0,12,10,3,45000,1,1
140090001,14009000102,2,0,12,10,3,45000,1,1
140090002,14009000202,2,0,12,10,3,45000,1,1
140090003,14009000302,2,0,12,10,3,45000,1,1
140090004,14009000402,2,0,12,10,3,45000,1,1
140090005,14009000502,2,0,12,10,3,45000,1,1
140090006,14009000602,2,0,12,10,3,45000,1,1
140090007,14009000702,2,0,12,10,3,45000,1,1
140090008,14009000802,2,0,12,10,3,45000,1,1
140090009,14009000902,2,0,12,10,3,45000,1,1
140090010,14009001002,2,0,12,10,3,45000,1,1
140090000,14009000001,2,1,12,10,3,83000,1,1
140090001,14009000101,2,1,12,10,3,83000,1,1
140090002,14009000201,2,1,12,10,3,83000,1,1
140090003,14009000301,2,1,12,10,3,83000,1,1
140090004,14009000401,2,1,12,10,3,83000,1,1
140090005,14009000501,2,1,12,10,3,83000,1,1
140090006,14009000601,2,1,12,10,3,83000,1,1
140090007,14009000701,2,1,12,10,3,83000,1,1
140090008,14009000801,2,1,12,10,3,83000,1,1
140090009,14009000901,2,1,12,10,3,83000,1,1
140090010,14009001001,2,1,12,10,3,83000,1,1
140190000,14019000001,1,1,11,7,1,89000,1,1
140450000,14045000001,1,1,19,1,1,0,1,3
140450001,14045000101,1,1,19,1,1,0,1,3
140450002,14045000201,1,1,19,1,1,0,1,3
140450003,14045000301,1,1,19,1,1,0,1,3
140450004,14045000401,1,1,19,1,1,0,1,3
140450005,14045000501,1,1,19,1,1,0,1,3
140450006,14045000601,1,1,19,1,1,0,1,3
140450007,14045000701,1,1,19,1,1,0,1,3
140450008,14045000801,1,1,19,1,1,0,1,3
140450009,14045000901,1,1,19,1,1,0,1,3
140450010,14045001001,1,1,19,1,1,0,1,3
140450011,14045001101,1,1,19,1,1,0,1,3
140450012,14045001201,1,1,19,1,1,0,1,3
140450013,14045001301,1,1,19,1,1,0,1,3
140450014,14045001401,1,1,19,1,1,0,1,3
140450015,14045001501,1,1,19,1,1,0,1,3
140450016,14045001601,1,1,19,1,1,0,1,3
140450017,14045001701,1,1,19,1,1,0,1,3
140450018,14045001801,1,1,19,1,1,0,1,3
140450019,14045001901,1,1,19,1,1,0,1,3
140450020,14045002001,1,1,19,1,1,0,1,3
140450021,14045002101,1,1,19,1,1,0,1,3
140450022,14045002201,1,1,19,1,1,0,1,3
140450023,14045002301,1,1,19,1,1,0,1,3
140450024,14045002401,1,1,19,1,1,0,1,3
140450025,14045002501,1,1,19,1,1,0,1,3
140450026,14045002601,1,1,19,1,1,0,1,3
140450027,14045002701,1,1,19,1,1,0,1,3
140450028,14045002801,1,1,19,1,1,0,1,3
140450029,14045002901,1,1,19,1,1,0,1,3
140450030,14045003001,1,1,19,1,1,0,1,3
140450031,14045003101,1,1,19,1,1,0,1,3
140450032,14045003201,1,1,19,1,1,0,1,3
140450033,14045003301,1,1,19,1,1,0,1,3
140450034,14045003401,1,1,19,1,1,0,1,3
140450035,14045003501,1,1,19,1,1,0,1,3
140450036,14045003601,1,1,19,1,1,0,1,3
140450037,14045003701,1,1,19,1,1,0,1,3
140450038,14045003801,1,1,19,1,1,0,1,3
140450039,14045003901,1,1,19,1,1,0,1,3
140450040,14045004001,1,1,19,1,1,0,1,3
140450041,14045004101,1,1,19,1,1,0,1,3
140450042,14045004201,1,1,19,1,1,0,1,3
140450043,14045004301,1,1,19,1,1,0,1,3
140450044,14045004401,1,1,19,1,1,0,1,3
140450045,14045004501,1,1,19,1,1,0,1,3
140450046,14045004601,1,1,19,1,1,0,1,3
140450047,14045004701,1,1,19,1,1,0,1,3
140450048,14045004801,1,1,19,1,1,0,1,3
140450049,14045004901,1,1,19,1,1,0,1,3
140450050,14045005001,1,1,19,1,1,0,1,3
140450051,14045005101,1,1,19,1,1,0,1,3
140450052,14045005201,1,1,19,1,1,0,1,3
140450053,14045005301,1,1,19,1,1,0,1,3
140450054,14045005401,1,1,19,1,1,0,1,3
140450055,14045005501,1,1,19,1,1,0,1,3
140450056,14045005601,1,1,19,1,1,0,1,3
140450057,14045005701,1,1,19,1,1,0,1,3
140450058,14045005801,1,1,19,1,1,0,1,3
140450059,14045005901,1,1,19,1,1,0,1,3
140450060,14045006001,1,1,19,1,1,0,1,3
140450061,14045006101,1,1,19,1,1,0,1,3
140450062,14045006201,1,1,19,1,1,0,1,3
140450063,14045006301,1,1,19,1,1,0,1,3
140450064,14045006401,1,1,19,1,1,0,1,3
140460000,14046000001,2,1,13,5,3,0,1,3
140460001,14046000101,2,1,13,5,3,0,1,3
140460002,14046000201,2,1,13,5,3,0,1,3
140460003,14046000301,2,1,13,5,3,0,1,3
140460004,14046000401,2,1,13,5,3,0,1,3
140460005,14046000501,2,1,13,5,3,0,1,3
140460006,14046000601,2,1,13,5,3,0,1,3
140460007,14046000701,2,1,13,5,3,0,1,3
140460008,14046000801,2,1,13,5,3,0,1,3
140460009,14046000901,2,1,13,5,3,0,1,3
140460010,14046001001,2,1,13,5,3,0,1,3
140460011,14046001101,2,1,13,5,3,0,1,3
140460012,14046001201,2,1,13,5,3,0,1,3
140460013,14046001301,2,1,13,5,3,0,1,3
140460014,14046001401,2,1,13,5,3,0,1,3
140460015,14046001501,2,1,13,5,3,0,1,3
140460016,14046001601,2,1,13,5,3,0,1,3
140460017,14046001701,2,1,13,5,3,0,1,3
140460018,14046001801,2,1,13,5,3,0,1,3
140460019,14046001901,2,1,13,5,3,0,1,3
140460020,14046002001,2,1,13,5,3,0,1,3
140460021,14046002101,2,1,13,5,3,0,1,3
140460022,14046002201,2,1,13,5,3,0,1,3
140460023,14046002301,2,1,13,5,3,0,1,3
140460024,14046002401,2,1,13,5,3,0,1,3
140460025,14046002501,2,1,13,5,3,0,1,3
140460026,14046002601,2,1,13,5,3,0,1,3
140460027,14046002701,2,1,13,5,3,0,1,3
140460028,14046002801,2,1,13,5,3,0,1,3
140460029,14046002901,2,1,13,5,3,0,1,3
140460030,14046003001,2,1,13,5,3,0,1,3
140460031,14046003101,2,1,13,5,3,0,1,3
140460032,14046003201,2,1,13,5,3,0,1,3
140460033,14046003301,2,1,13,5,3,0,1,3
140460034,14046003401,2,1,13,5,3,0,1,3
140460035,14046003501,2,1,13,5,3,0,1,3
140460036,14046003601,2,1,13,5,3,0,1,3
140460037,14046003701,2,1,13,5,3,0,1,3
140460038,14046003801,2,1,13,5,3,0,1,3
140460039,14046003901,2,1,13,5,3,0,1,3
140460040,14046004001,2,1,13,5,3,0,1,3
140460041,14046004101,2,1,13,5,3,0,1,3
140460042,14046004201,2,1,13,5,3,0,1,3
140460043,14046004301,2,1,13,5,3,0,1,3
140460044,14046004401,2,1,13,5,3,0,1,3
140460045,14046004501,2,1,13,5,3,0,1,3
140460046,14046004601,2,1,13,5,3,0,1,3
140460047,14046004701,2,1,13,5,3,0,1,3
140460048,14046004801,2,1,13,5,3,0,1,3
140460049,14046004901,2,1,13,5,3,0,1,3
140460050,14046005001,2,1,13,5,3,0,1,3
140460051,14046005101,2,1,13,5,3,0,1,3
140460052,14046005201,2,1,13,5,3,0,1,3
140460053,14046005301,2,1,13,5,3,0,1,3
140460054,14046005401,2,1,13,5,3,0,1,3
140460055,14046005501,2,1,13,5,3,0,1,3
140460056,14046005601,2,1,13,5,3,0,1,3
140460057,14046005701,2,1,13,5,3,0,1,3
140460058,14046005801,2,1,13,5,3,0,1,3
140460059,14046005901,2,1,13,5,3,0,1,3
140460060,14046006001,2,1,13,5,3,0,1,3
140460061,14046006101,2,1,13,5,3,0,1,3
140460062,14046006201,2,1,13,5,3,0,1,3
140460063,14046006301,2,1,13,5,3,0,1,3
140460064,14046006401,2,1,13,5,3,0,1,3
140460065,14046006501,2,1,13,5,3,0,1,3
140460066,14046006601,2,1,13,5,3,0,1,3
140460067,14046006701,2,1,13,5,3,0,1,3
140460068,14046006801,2,1,13,5,3,0,1,3
140460069,14046006901,2,1,13,5,3,0,1,3
140460070,14046007001,2,1,13,5,3,0,1,3
140460071,14046007101,2,1,13,5,3,0,1,3
140460072,14046007201,2,1,13,5,3,0,1,3
140460073,14046007301,2,1,13,5,3,0,1,3
140460074,14046007401,2,1,13,5,3,0,1,3
140460075,14046007501,2,1,13,5,3,0,1,3
140460076,14046007601,2,1,13,5,3,0,1,3
140460077,14046007701,2,1,13,5,3,0,1,3
140460078,14046007801,2,1,13,5,3,0,1,3
140460079,14046007901,2,1,13,5,3,0,1,3
140460080,14046008001,2,1,13,5,3,0,1,3
140460081,14046008101,2,1,13,5,3,0,1,3
140460082,14046008201,2,1,13,5,3,0,1,3
140460083,14046008301,2,1,13,5,3,0,1,3
140460084,14046008401,2,1,13,5,3,0,1,3
140460085,14046008501,2,1,13,5,3,0,1,3
140460086,14046008601,2,1,13,5,3,0,1,3
140460087,14046008701,2,1,13,5,3,0,1,3
140460088,14046008801,2,1,13,5,3,0,1,3
140460089,14046008901,2,1,13,5,3,0,1,3
140460000,14046000002,2,0,3,5,3,400,2,2
140460001,14046000102,2,0,3,5,3,400,2,2
140460002,14046000202,2,0,3,5,3,400,2,2
140460003,14046000302,2,0,3,5,3,400,2,2
140460004,14046000402,2,0,3,5,3,400,2,2
140460005,14046000502,2,0,3,5,3,400,2,2
140460006,14046000602,2,0,3,5,3,400,2,2
140460007,14046000702,2,0,3,5,3,400,2,2
140460008,14046000802,2,0,3,5,3,400,2,2
140460009,14046000902,2,0,3,5,3,400,2,2
140460010,14046001002,2,0,3,5,3,400,2,2
140460011,14046001102,2,0,3,5,3,400,2,2
140460012,14046001202,2,0,3,5,3,400,2,2
140460013,14046001302,2,0,3,5,3,400,2,2
140460014,14046001402,2,0,3,5,3,400,2,2
140460015,14046001502,2,0,3,5,3,400,2,2
140460016,14046001602,2,0,3,5,3,400,2,2
140460017,14046001702,2,0,3,5,3,400,2,2
140460018,14046001802,2,0,3,5,3,400,2,2
140460019,14046001902,2,0,3,5,3,400,2,2
140460020,14046002002,2,0,3,5,3,400,2,2
140460021,14046002102,2,0,3,5,3,400,2,2
140460022,14046002202,2,0,3,5,3,400,2,2
140460023,14046002302,2,0,3,5,3,400,2,2
140460024,14046002402,2,0,3,5,3,400,2,2
140460025,14046002502,2,0,3,5,3,400,2,2
140460026,14046002602,2,0,3,5,3,400,2,2
140460027,14046002702,2,0,3,5,3,400,2,2
140460028,14046002802,2,0,3,5,3,400,2,2
140460029,14046002902,2,0,3,5,3,400,2,2
140460030,14046003002,2,0,3,5,3,400,2,2
140460031,14046003102,2,0,3,5,3,400,2,2
140460032,14046003202,2,0,3,5,3,400,2,2
140460033,14046003302,2,0,3,5,3,400,2,2
140460034,14046003402,2,0,3,5,3,400,2,2
140460035,14046003502,2,0,3,5,3,400,2,2
140460036,14046003602,2,0,3,5,3,400,2,2
140460037,14046003702,2,0,3,5,3,400,2,2
140460038,14046003802,2,0,3,5,3,400,2,2
140460039,14046003902,2,0,3,5,3,400,2,2
140460040,14046004002,2,0,3,5,3,400,2,2
140460041,14046004102,2,0,3,5,3,400,2,2
140460042,14046004202,2,0,3,5,3,400,2,2
140460043,14046004302,2,0,3,5,3,400,2,2
140460044,14046004402,2,0,3,5,3,400,2,2
140460045,14046004502,2,0,3,5,3,400,2,2
140460046,14046004602,2,0,3,5,3,400,2,2
140460047,14046004702,2,0,3,5,3,400,2,2
140460048,14046004802,2,0,3,5,3,400,2,2
140460049,14046004902,2,0,3,5,3,400,2,2
140460050,14046005002,2,0,3,5,3,400,2,2
140460051,14046005102,2,0,3,5,3,400,2,2
140460052,14046005202,2,0,3,5,3,400,2,2
140460053,14046005302,2,0,3,5,3,400,2,2
140460054,14046005402,2,0,3,5,3,400,2,2
140460055,14046005502,2,0,3,5,3,400,2,2
140460056,14046005602,2,0,3,5,3,400,2,2
140460057,14046005702,2,0,3,5,3,400,2,2
140460058,14046005802,2,0,3,5,3,400,2,2
140460059,14046005902,2,0,3,5,3,400,2,2
140460060,14046006002,2,0,3,5,3,400,2,2
140460061,14046006102,2,0,3,5,3,400,2,2
140460062,14046006202,2,0,3,5,3,400,2,2
140460063,14046006302,2,0,3,5,3,400,2,2
140460064,14046006402,2,0,3,5,3,400,2,2
140460065,14046006502,2,0,3,5,3,400,2,2
140460066,14046006602,2,0,3,5,3,400,2,2
140460067,14046006702,2,0,3,5,3,400,2,2
140460068,14046006802,2,0,3,5,3,400,2,2
140460069,14046006902,2,0,3,5,3,400,2,2
140460070,14046007002,2,0,3,5,3,400,2,2
140460071,14046007102,2,0,3,5,3,400,2,2
140460072,14046007202,2,0,3,5,3,400,2,2
140460073,14046007302,2,0,3,5,3,400,2,2
140460074,14046007402,2,0,3,5,3,400,2,2
140460075,14046007502,2,0,3,5,3,400,2,2
140460076,14046007602,2,0,3,5,3,400,2,2
140460077,14046007702,2,0,3,5,3,400,2,2
140460078,14046007802,2,0,3,5,3,400,2,2
140460079,14046007902,2,0,3,5,3,400,2,2
140460080,14046008002,2,0,3,5,3,400,2,2
140460081,14046008102,2,0,3,5,3,400,2,2
140460082,14046008202,2,0,3,5,3,400,2,2
140460083,14046008302,2,0,3,5,3,400,2,2
140460084,14046008402,2,0,3,5,3,400,2,2
140460085,14046008502,2,0,3,5,3,400,2,2
140460086,14046008602,2,0,3,5,3,400,2,2
140460087,14046008702,2,0,3,5,3,400,2,2
140460088,14046008802,2,0,3,5,3,400,2,2
140460089,14046008902,2,0,3,5,3,400,2,2
140500000,14050000001,1,1,8,6,0,0,1,3
140680000,14068000001,2,0,18,11,3,532000,1,1
140680001,14068000101,2,0,18,11,3,532000,1,1
140680002,14068000201,2,0,18,11,3,532000,1,1
140680003,14068000301,2,0,18,11,3,532000,1,1
140680004,14068000401,2,0,18,11,3,532000,1,1
140680005,14068000501,2,0,18,11,3,532000,1,1
140680006,14068000601,2,0,18,11,3,532000,1,1
140680000,14068000002,2,1,18,11,3,0,1,3
140680001,14068000102,2,1,18,11,3,0,1,3
140680002,14068000202,2,1,18,11,3,0,1,3
140680003,14068000302,2,1,18,11,3,0,1,3
140680004,14068000402,2,1,18,11,3,0,1,3
140680005,14068000502,2,1,18,11,3,0,1,3
140680006,14068000602,2,1,18,11,3,0,1,3
140700000,14070000001,1,0,12,6,1,10000,1,1
140760000,14076000001,1,1,11,11,1,35000,1,1
140760001,14076000101,1,1,11,11,1,35000,1,1
140770000,14077000001,1,0,18,6,2,0,1,3
140770001,14077000101,1,0,18,6,2,0,1,3
140770002,14077000201,1,0,18,6,2,0,1,3
140800000,14080000001,1,1,17,6,0,0,1,3
140930000,14093000001,2,0,20,6,2,0,1,3
140930000,14093000002,2,1,19,6,2,0,1,3
141010000,14101000001,3,1,14,10,3,3000,1,1
141010000,14101000002,3,0,14,10,3,100000,1,1
141010000,14101000003,3,0,7,10,3,5000,2,1
141070000,14107000001,2,0,18,6,2,0,1,3
141070001,14107000101,2,0,18,6,2,0,1,3
141070002,14107000201,2,0,18,6,2,0,1,3
141070000,14107000002,2,1,19,6,2,0,1,3
141070001,14107000102,2,1,19,6,2,0,1,3
141070002,14107000202,2,1,19,6,2,0,1,3
141090000,14109000001,2,1,13,6,3,72000,1,1
141090001,14109000101,2,1,13,6,3,72000,1,1
141090002,14109000201,2,1,13,6,3,72000,1,1
141090003,14109000301,2,1,13,6,3,72000,1,1
141090004,14109000401,2,1,13,6,3,72000,1,1
141090005,14109000501,2,1,13,6,3,72000,1,1
141090006,14109000601,2,1,13,6,3,72000,1,1
141090000,14109000002,2,0,14,6,3,49200,1,1
141090001,14109000102,2,0,14,6,3,49200,1,1
141090002,14109000202,2,0,14,6,3,49200,1,1
141090003,14109000302,2,0,14,6,3,49200,1,1
141090004,14109000402,2,0,14,6,3,49200,1,1
141090005,14109000502,2,0,14,6,3,49200,1,1
141090006,14109000602,2,0,14,6,3,49200,1,1
141110000,14111000001,2,1,9,11,2,90000,1,1
141110000,14111000002,2,0,10,6,2,25000,1,1
141140000,14114000001,1,0,9,11,1,60000,1,1
141150000,14115000002,2,0,13,6,2,0,1,3
141150001,14115000102,2,0,13,6,2,0,1,3
141150000,14115000001,2,1,13,6,2,46000,1,1
141150001,14115000101,2,1,13,6,2,46000,1,1
141170000,14117000001,1,0,12,2,0,3600,1,3
141270000,14127000001,1,0,11,10,1,90000,1,1
141280000,14128000001,1,1,11,10,1,150000,1,1
141290000,14129000001,2,0,8,10,2,80000,1,1
141290001,14129000101,2,0,8,10,2,80000,1,1
141290002,14129000201,2,0,8,10,2,80000,1,1
141290003,14129000301,2,0,8,10,2,80000,1,1
