hhid,indid,APER,gender,age,educ,vehicles,school,employment,income_earn
20150000572416,2015000057241603,4,1,2,3,2,2,0,0
20150000572416,2015000057241604,4,0,1,1,2,2,0,0
20150000572420,2015000057242003,4,1,14,11,2,1,2,0
20150000572420,2015000057242004,4,1,9,11,2,1,1,50000
20150000572420,2015000057242001,4,0,10,11,2,1,1,130000
20150000572420,2015000057242002,4,0,17,10,2,1,3,0
20150000572424,2015000057242401,3,0,13,6,3,1,1,112000
20150000572424,2015000057242402,3,1,12,7,3,1,3,0
20150000572424,2015000057242403,3,0,13,10,3,1,1,31000
20150000572426,2015000057242601,1,0,13,10,2,1,1,90000
20150000572427,2015000057242701,3,0,10,10,1,1,1,42000
20150000572427,2015000057242702,3,1,10,10,1,1,1,17600
20150000572427,2015000057242703,3,0,1,1,1,2,0,0
20150000572428,2015000057242801,3,0,9,10,3,2,1,118000
20150000572428,2015000057242802,3,1,9,11,3,1,1,48000
20150000572428,2015000057242803,3,1,15,10,3,1,1,62000
20150000572429,2015000057242905,5,0,1,0,1,2,0,0
20150000572429,2015000057242904,5,1,1,1,1,2,0,0
20150000572429,2015000057242901,5,0,11,10,1,1,1,84000
20150000572429,2015000057242902,5,1,9,6,1,1,1,43000
20150000572429,2015000057242903,5,1,2,2,1,2,0,0
20150000572435,2015000057243501,1,1,16,7,0,1,3,0
20150000572436,2015000057243601,1,1,18,10,1,1,3,0
20150000572438,2015000057243801,1,1,13,11,1,1,1,143000
20150000572445,2015000057244501,2,1,12,11,4,1,3,0
20150000572445,2015000057244502,2,0,12,11,4,1,1,482000
20150000572446,2015000057244603,4,1,3,5,2,2,3,0
20150000572446,2015000057244604,4,0,2,2,2,2,0,0
20150000572446,2015000057244601,4,1,13,10,2,1,1,500
20150000572446,2015000057244602,4,0,13,11,2,1,1,231600
20150000572447,2015000057244701,1,0,22,2,1,1,3,0
20150000572449,2015000057244901,1,1,14,7,1,1,1,57000
20150000572450,2015000057245001,2,0,10,11,2,1,1,240000
20150000572450,2015000057245002,2,1,10,11,2,1,3,0
20150000572451,2015000057245101,1,1,16,6,0,1,3,20000
20150000572452,2015000057245201,2,1,14,10,2,1,3,15000
20150000572452,2015000057245202,2,0,17,10,2,1,1,95000
20150000572455,2015000057245501,2,0,16,8,2,1,1,59000
20150000572455,2015000057245502,2,1,15,7,2,1,1,24500
20150000572456,2015000057245601,2,1,14,10,2,1,1,29400
20150000572456,2015000057245602,2,0,14,7,2,1,1,160000
20150000572461,2015000057246101,1,1,18,11,2,1,3,0
20150000572462,2015000057246201,3,0,17,11,2,1,1,100000
20150000572462,2015000057246202,3,1,17,10,2,1,1,45000
20150000572462,2015000057246203,3,0,9,11,2,1,1,100000
20150000572466,2015000057246601,1,1,15,11,1,1,3,0
20150000572469,2015000057246901,1,0,14,10,0,1,1,7500
20150000572470,2015000057247001,5,1,10,11,2,1,1,53000
20150000572470,2015000057247002,5,0,10,10,2,1,2,0
20150000572470,2015000057247003,5,0,2,1,2,2,0,0
20150000572470,2015000057247004,5,1,1,1,2,2,0,0
20150000572470,2015000057247005,5,1,0,0,2,2,0,0
20150000572473,2015000057247304,4,0,2,2,2,2,0,0
20150000572473,2015000057247303,4,1,2,2,2,2,0,0
20150000572473,2015000057247302,4,1,12,6,2,1,1,34000
20150000572473,2015000057247301,4,0,13,10,2,1,1,135000
20150000572475,2015000057247501,4,0,10,7,3,1,1,35000
20150000572475,2015000057247502,4,1,10,6,3,1,1,50000
20150000572475,2015000057247503,4,1,4,5,3,2,3,0
20150000572475,2015000057247504,4,0,5,6,3,1,1,18000
20150000572477,2015000057247701,1,1,14,10,2,1,1,86000
20150000572479,2015000057247901,3,0,10,10,2,1,1,45000
20150000572479,2015000057247902,3,1,1,1,2,2,0,0
20150000572479,2015000057247903,3,1,3,4,2,2,0,0
20150000572480,2015000057248001,1,1,8,11,1,2,1,36100
20150000572482,2015000057248202,2,0,21,11,1,1,3,0
20150000572482,2015000057248201,2,0,13,11,1,1,3,0
20150000572484,2015000057248401,3,1,12,6,2,1,1,35000
20150000572484,2015000057248402,3,0,12,6,2,1,1,60000
20150000572484,2015000057248403,3,0,1,1,2,2,0,0
20150000572485,2015000057248501,1,1,22,6,0,1,3,0
20150000572490,2015000057249001,4,1,12,11,3,1,1,20000
20150000572490,2015000057249002,4,0,13,11,3,1,1,135000
20150000572490,2015000057249003,4,0,7,8,3,2,2,16000
20150000572490,2015000057249004,4,0,3,5,3,2,3,0
20150000572491,2015000057249101,2,1,13,11,4,1,1,90000
20150000572491,2015000057249102,2,0,13,7,4,1,1,63000
20150000572492,2015000057249201,1,1,17,11,1,1,3,0
20150000572493,2015000057249301,1,1,13,10,0,1,1,22800
20150000572494,2015000057249401,5,0,11,11,2,1,1,133000
20150000572494,2015000057249402,5,1,10,8,2,2,1,65000
20150000572494,2015000057249403,5,1,1,1,2,2,0,0
20150000572494,2015000057249404,5,1,1,1,2,2,0,0
20150000572494,2015000057249405,5,0,0,0,2,0,0,0
20150000572495,2015000057249501,3,1,7,6,0,1,2,0
20150000572495,2015000057249502,3,0,1,0,0,2,0,0
20150000572495,2015000057249503,3,1,0,0,0,0,0,0
20150000572496,2015000057249601,2,1,13,8,2,1,1,45000
20150000572496,2015000057249602,2,0,18,7,2,1,1,22000
20150000572498,2015000057249801,1,1,19,6,0,1,3,0
20150000572499,2015000057249904,4,0,0,0,4,0,0,0
20150000572499,2015000057249903,4,1,9,11,4,2,1,480
20150000572499,2015000057249902,4,1,15,11,4,1,1,140000
20150000572499,2015000057249901,4,0,16,6,4,1,1,48000
20150000572500,2015000057250001,1,1,12,6,0,1,3,0
20150000572501,2015000057250101,1,1,22,2,0,1,3,0
20150000572502,2015000057250201,2,1,12,5,3,1,1,21400
20150000572502,2015000057250202,2,0,13,6,3,1,1,28000
20150000572503,2015000057250301,3,0,13,7,2,1,1,92000
20150000572503,2015000057250302,3,1,12,7,2,1,1,120000
20150000572503,2015000057250303,3,0,2,2,2,2,0,0
20150000572504,2015000057250403,3,1,4,7,4,2,1,4000
20150000572504,2015000057250402,3,0,16,6,4,1,1,41000
20150000572504,2015000057250401,3,1,12,6,4,1,1,41000
20150000572507,2015000057250701,4,1,10,8,2,1,1,25000
20150000572507,2015000057250702,4,1,3,6,2,2,1,4800
20150000572507,2015000057250703,4,1,1,1,2,2,0,0
20150000572507,2015000057250704,4,0,0,0,2,0,0,0
20150000572509,2015000057250901,1,1,19,6,1,1,3,0
20150000572510,2015000057251001,1,1,16,11,1,1,3,0
20150000572514,2015000057251401,2,1,19,8,2,1,3,0
20150000572514,2015000057251402,2,0,5,6,2,2,2,0
20150000572518,2015000057251801,2,0,19,7,2,1,3,0
20150000572518,2015000057251802,2,1,18,6,2,1,3,0
20150000572519,2015000057251902,2,0,14,8,1,1,1,71000
20150000572519,2015000057251901,2,1,21,6,1,1,3,0
20150000572521,2015000057252101,1,0,3,5,0,2,3,0
20150000572525,2015000057252501,2,1,10,11,1,1,1,75000
20150000572525,2015000057252502,2,1,1,1,1,1,0,0
20150000572526,2015000057252601,2,0,14,6,2,1,1,20000
20150000572526,2015000057252602,2,1,14,7,2,1,1,59000
20150000572528,2015000057252801,1,1,14,10,1,1,3,0
20150000572530,2015000057253001,2,1,14,6,2,1,1,50000
20150000572530,2015000057253002,2,0,13,8,2,1,1,25000
20150000572531,2015000057253101,1,1,20,5,0,1,3,0
20150000572532,2015000057253201,1,1,15,6,1,1,3,0
20150000572534,2015000057253402,2,1,15,6,2,1,3,29800
20150000572534,2015000057253401,2,0,15,6,2,1,1,58000
20150000572536,2015000057253601,6,1,19,11,2,1,3,0
20150000572536,2015000057253602,6,0,11,10,2,1,1,60000
20150000572536,2015000057253603,6,1,2,1,2,2,0,0
20150000572536,2015000057253604,6,1,1,1,2,2,0,0
20150000572536,2015000057253605,6,1,0,0,2,2,0,0
20150000572536,2015000057253606,6,1,11,10,2,1,3,0
20150000572539,2015000057253901,4,1,10,10,2,1,1,31000
20150000572539,2015000057253902,4,0,10,7,2,1,1,35000
20150000572539,2015000057253903,4,0,1,1,2,2,0,0
20150000572539,2015000057253904,4,1,1,1,2,2,0,0
20150000572545,2015000057254501,1,0,17,10,1,1,3,0
20150000572547,2015000057254703,4,0,0,0,2,2,0,0
20150000572547,2015000057254704,4,1,0,0,2,0,0,0
20150000572547,2015000057254701,4,0,9,11,2,2,1,58000
20150000572547,2015000057254702,4,1,9,11,2,1,1,11500
20150000572550,2015000057255001,1,0,14,0,0,1,3,0
20150000572553,2015000057255301,1,1,19,2,1,1,3,0
20150000572554,2015000057255401,1,1,21,7,0,1,3,0
20150000572556,2015000057255601,1,0,11,8,0,1,3,0
20150000572558,2015000057255801,1,0,10,11,2,1,3,0
20150000572562,2015000057256201,1,1,18,6,1,1,3,0
20150000572563,2015000057256301,2,0,9,10,2,1,1,50000
20150000572563,2015000057256302,2,1,9,6,2,1,1,42000
20150000572568,2015000057256801,1,0,9,8,1,1,1,57000
20150000572569,2015000057256902,3,0,18,6,2,1,3,0
20150000572569,2015000057256903,3,1,14,6,2,1,3,0
20150000572569,2015000057256901,3,1,10,10,2,1,1,45000
20150000572571,2015000057257102,2,0,12,6,2,1,1,15000
20150000572571,2015000057257101,2,1,12,6,2,1,1,38100
20150000572572,2015000057257201,1,0,8,10,1,1,1,63000
20150000572573,2015000057257301,1,1,7,10,0,2,3,0
20150000572574,2015000057257401,4,0,13,7,3,1,1,65000
20150000572574,2015000057257402,4,1,13,7,3,1,1,24000
20150000572574,2015000057257403,4,0,4,7,3,2,3,0
20150000572574,2015000057257404,4,1,2,2,3,2,0,0
20150000572575,2015000057257504,4,1,0,0,2,0,0,0
20150000572575,2015000057257501,4,1,9,6,2,1,3,0
20150000572575,2015000057257502,4,0,9,7,2,1,1,23800
20150000572575,2015000057257503,4,1,1,1,2,2,0,0
20150000572581,2015000057258102,2,1,22,11,1,1,3,0
20150000572581,2015000057258101,2,0,22,10,1,1,3,0
20150000572582,2015000057258201,3,0,16,11,4,1,1,205000
20150000572582,2015000057258202,3,1,14,11,4,1,2,50000
20150000572582,2015000057258203,3,1,7,10,4,1,1,3000
20150000572583,2015000057258301,1,1,20,10,0,1,3,0
20150000572584,2015000057258401,2,0,14,6,0,1,3,0
20150000572584,2015000057258402,2,1,12,2,0,1,3,0
20150000572585,2015000057258501,1,0,3,2,0,2,0,0
20150000572590,2015000057259001,2,0,7,10,2,2,3,5000
20150000572590,2015000057259002,2,1,7,10,2,2,3,1300
20150000572592,2015000057259203,4,1,9,6,0,1,1,11800
20150000572592,2015000057259204,4,0,8,7,0,1,2,0
20150000572592,2015000057259201,4,0,14,6,0,1,1,65000
20150000572592,2015000057259202,4,1,14,6,0,1,1,38000
20150000572593,2015000057259301,2,1,14,7,3,1,1,45000
20150000572593,2015000057259302,2,0,15,6,3,1,1,52000
20150000572595,2015000057259501,2,0,10,7,2,1,1,46500
20150000572595,2015000057259502,2,0,11,11,2,2,1,75000
20150000572596,2015000057259601,2,0,14,10,2,1,1,38000
20150000572596,2015000057259602,2,1,14,10,2,1,3,0
20150000572600,2015000057260001,1,0,4,7,0,2,1,13000
20150000572605,2015000057260501,2,0,19,11,2,1,1,50000
20150000572605,2015000057260502,2,1,19,7,2,1,3,0
20150000572606,2015000057260601,2,0,18,11,3,1,3,0
20150000572606,2015000057260602,2,1,18,11,3,1,3,0
20150000572608,2015000057260803,3,0,0,0,2,0,0,0
20150000572608,2015000057260801,3,0,9,11,2,1,1,57000
20150000572608,2015000057260802,3,1,9,11,2,1,1,58000
20150000572615,2015000057261501,2,1,10,8,2,1,1,62000
20150000572615,2015000057261502,2,0,9,10,2,1,1,62000
20150000572616,2015000057261601,2,0,13,10,2,1,1,85000
20150000572616,2015000057261602,2,1,12,7,2,1,3,0
20150000572621,2015000057262101,3,1,12,6,1,1,1,18000
20150000572621,2015000057262102,3,0,14,6,1,1,3,0
20150000572621,2015000057262103,3,0,8,6,1,1,3,0
20150000572624,2015000057262401,1,0,15,11,1,1,1,34000
20150000572625,2015000057262502,2,1,20,7,1,1,3,0
20150000572625,2015000057262501,2,1,13,7,1,1,3,0
20150000572626,2015000057262601,1,1,16,11,0,1,1,59000
20150000572627,2015000057262701,2,0,21,6,1,1,3,90000
20150000572627,2015000057262702,2,1,20,10,1,1,3,0
20150000572629,2015000057262901,3,1,20,6,0,1,3,0
20150000572629,2015000057262902,3,0,9,6,0,1,1,10000
20150000572629,2015000057262903,3,1,14,7,0,2,1,43000
20150000572632,2015000057263201,1,1,13,10,1,2,1,55000
20150000572633,2015000057263301,2,1,14,10,3,1,1,100000
20150000572633,2015000057263302,2,0,14,11,3,1,1,150000
20150000572636,2015000057263601,1,1,18,3,0,1,3,0
20150000572637,2015000057263701,1,1,22,0,0,1,3,0
20150000572638,2015000057263801,2,0,19,11,2,1,3,0
20150000572638,2015000057263802,2,1,19,10,2,1,3,0
20150000572639,2015000057263901,1,1,14,6,1,1,3,0
20150000572642,2015000057264201,2,0,18,6,2,1,3,0
20150000572642,2015000057264202,2,1,15,6,2,1,3,0
20150000572644,2015000057264401,1,1,21,6,1,1,3,0
20150000572646,2015000057264601,1,1,20,10,1,1,3,0
20150000572647,2015000057264701,3,0,12,10,2,1,1,80000
20150000572647,2015000057264702,3,1,9,10,2,2,1,23000
20150000572647,2015000057264703,3,0,0,0,2,2,0,0
20150000572648,2015000057264801,1,0,13,8,2,1,1,83000
20150000572649,2015000057264901,1,1,16,11,1,1,1,83000
20150000572651,2015000057265102,2,1,14,11,2,1,1,200000
20150000572651,2015000057265101,2,0,15,10,2,1,3,0
20150000572656,2015000057265601,1,0,9,8,1,1,1,36000
20150000572659,2015000057265901,1,0,15,7,0,1,3,0
20150000572661,2015000057266101,2,0,12,8,3,1,1,9900
20150000572661,2015000057266102,2,1,11,6,3,1,3,0
20150000572666,2015000057266601,4,0,12,11,3,1,1,193500
20150000572666,2015000057266602,4,1,12,11,3,1,1,76000
20150000572666,2015000057266603,4,1,3,5,3,2,3,0
20150000572666,2015000057266604,4,0,2,2,3,2,0,0
20150000572668,2015000057266802,3,1,12,4,1,1,2,1800
20150000572668,2015000057266803,3,0,1,1,1,2,0,0
20150000572668,2015000057266801,3,0,12,5,1,1,1,10000
20150000572669,2015000057266901,1,1,4,7,0,2,1,1600
20150000572672,2015000057267204,4,1,2,2,3,2,0,0
20150000572672,2015000057267203,4,0,3,5,3,2,3,0
20150000572672,2015000057267201,4,0,12,10,3,1,1,60000
20150000572672,2015000057267202,4,1,12,11,3,1,1,140000
20150000572675,2015000057267501,3,0,13,10,1,1,1,125000
20150000572675,2015000057267502,3,1,3,2,1,2,0,0
20150000572675,2015000057267503,3,1,3,2,1,2,0,0
20150000572676,2015000057267601,1,1,16,11,1,1,1,30000
20150000572679,2015000057267901,2,0,17,7,2,1,3,0
20150000572679,2015000057267902,2,1,16,11,2,1,3,0
20150000572681,2015000057268103,4,0,7,6,4,1,1,10000
20150000572681,2015000057268104,4,1,3,5,4,2,0,0
20150000572681,2015000057268101,4,1,12,6,4,1,1,72000
20150000572681,2015000057268102,4,0,11,10,4,2,1,113000
20150000572682,2015000057268201,5,0,10,6,3,1,1,75000
20150000572682,2015000057268202,5,1,9,6,3,1,3,0
20150000572682,2015000057268203,5,0,1,1,3,2,0,0
20150000572682,2015000057268204,5,0,0,0,3,1,0,0
20150000572682,2015000057268205,5,1,0,0,3,1,0,0
20150000572685,2015000057268504,4,1,2,2,3,2,0,0
20150000572685,2015000057268501,4,0,15,11,3,1,1,145000
20150000572685,2015000057268502,4,1,12,6,3,1,1,20000
20150000572685,2015000057268503,4,0,4,6,3,1,1,12000
20150000572686,2015000057268602,2,1,13,7,2,1,1,55000
20150000572686,2015000057268601,2,0,13,10,2,1,1,90000
20150000572691,2015000057269101,2,1,14,6,2,1,1,85000
20150000572691,2015000057269102,2,0,14,6,2,1,1,80000
20150000572692,2015000057269201,2,0,17,11,2,1,1,11100
20150000572692,2015000057269202,2,1,16,7,2,1,1,65000
20150000572699,2015000057269901,2,0,17,6,0,1,3,0
20150000572699,2015000057269902,2,0,18,6,0,1,3,0
20150000572701,2015000057270101,3,0,9,11,1,2,1,52000
20150000572701,2015000057270102,3,1,9,7,1,1,1,660
20150000572701,2015000057270103,3,1,0,0,1,1,0,0
20150000572703,2015000057270304,4,0,1,1,2,2,0,0
20150000572703,2015000057270303,4,1,3,3,2,2,0,0
20150000572703,2015000057270301,4,1,12,11,2,1,1,120000
20150000572703,2015000057270302,4,0,13,11,2,1,1,78000
20150000572707,2015000057270701,2,1,16,7,4,1,3,45000
20150000572707,2015000057270702,2,0,16,6,4,1,3,0
20150000572708,2015000057270801,2,1,14,6,2,1,1,26500
20150000572708,2015000057270802,2,0,13,6,2,1,1,50000
20150000572712,2015000057271201,1,1,19,6,0,1,3,0
20150000572713,2015000057271301,1,1,19,10,1,1,1,100000
20150000572714,2015000057271401,1,0,21,10,0,1,3,0
20150000572715,2015000057271503,4,0,2,1,1,2,0,0
20150000572715,2015000057271504,4,1,1,1,1,2,0,0
20150000572715,2015000057271501,4,0,12,10,1,1,1,71000
20150000572715,2015000057271502,4,1,11,10,1,1,3,0
20150000572717,2015000057271701,1,1,19,6,0,1,3,0
20150000572721,2015000057272101,2,1,13,7,2,1,1,70000
20150000572721,2015000057272102,2,0,13,8,2,1,1,32000
20150000572722,2015000057272201,1,0,12,8,1,1,1,125000
20150000572723,2015000057272303,3,1,8,7,2,2,3,6000
20150000572723,2015000057272302,3,1,15,8,2,1,1,55000
20150000572723,2015000057272301,3,0,17,8,2,1,3,0
20150000572724,2015000057272401,1,0,4,6,0,2,3,0
20150000572728,2015000057272801,1,0,6,7,0,2,1,1500
20150000572730,2015000057273001,2,1,12,11,1,1,1,89000
20150000572730,2015000057273002,2,1,12,11,1,1,1,86000
20150000572732,2015000057273201,2,0,10,10,2,1,1,75000
20150000572732,2015000057273202,2,1,13,7,2,1,1,41000
20150000572733,2015000057273301,4,0,10,10,2,1,1,95000
20150000572733,2015000057273302,4,1,10,10,2,1,1,82000
20150000572733,2015000057273303,4,1,1,1,2,2,0,0
20150000572733,2015000057273304,4,0,0,1,2,2,0,0
20150000572735,2015000057273501,1,1,14,7,1,1,3,0
20150000572736,2015000057273603,3,0,14,6,2,1,1,60000
20150000572736,2015000057273601,3,0,20,6,2,1,3,0
20150000572736,2015000057273602,3,0,10,6,2,1,1,70000
20150000572738,2015000057273801,2,0,8,11,2,1,1,70000
20150000572738,2015000057273802,2,1,7,6,2,1,1,25000
20150000572741,2015000057274101,2,0,9,10,1,1,1,115000
20150000572741,2015000057274102,2,1,9,11,1,1,1,60000
20150000572742,2015000057274201,1,0,2,2,0,2,0,0
20150000572744,2015000057274401,2,0,9,11,2,2,1,84000
20150000572744,2015000057274402,2,1,9,11,2,1,1,84000
20150000572745,2015000057274501,1,0,15,10,1,1,1,28000
20150000572746,2015000057274601,1,1,17,7,0,1,3,0
20150000572747,2015000057274703,3,0,13,3,0,1,1,90000
20150000572747,2015000057274702,3,0,4,4,0,2,3,0
20150000572747,2015000057274701,3,0,12,6,0,1,1,40000
20150000572748,2015000057274801,1,1,12,10,0,1,1,12000
20150000572750,2015000057275001,5,0,10,6,2,1,1,135000
20150000572750,2015000057275002,5,1,11,10,2,1,1,18000
20150000572750,2015000057275003,5,0,2,1,2,2,0,0
20150000572750,2015000057275004,5,1,1,1,2,2,0,0
20150000572750,2015000057275005,5,1,1,1,2,2,0,0
20150000572755,2015000057275501,3,1,13,6,2,1,1,96000
20150000572755,2015000057275502,3,0,12,6,2,1,1,65000
20150000572755,2015000057275503,3,1,2,3,2,2,0,0
20150000572756,2015000057275601,1,1,8,11,1,1,1,34200
20150000572758,2015000057275802,2,0,21,11,2,1,3,0
20150000572758,2015000057275801,2,1,21,10,2,1,3,0
20150000572760,2015000057276001,5,0,11,10,2,1,1,55000
20150000572760,2015000057276002,5,1,11,7,2,1,1,40000
20150000572760,2015000057276003,5,0,2,1,2,2,0,0
20150000572760,2015000057276004,5,0,1,1,2,2,0,0
20150000572760,2015000057276005,5,1,16,10,2,1,3,0
20150000572761,2015000057276101,2,0,19,11,2,1,3,0
20150000572761,2015000057276102,2,1,19,11,2,1,3,0
20150000572763,2015000057276301,2,1,14,10,4,1,1,230000
20150000572763,2015000057276302,2,0,14,5,4,1,1,58000
20150000572767,2015000057276701,1,0,21,11,1,1,3,0
20150000572768,2015000057276802,2,0,13,7,3,1,1,32000
20150000572768,2015000057276801,2,1,13,10,3,1,1,102000
20150000572770,2015000057277002,2,1,8,10,2,1,1,30000
20150000572770,2015000057277001,2,1,14,10,2,1,3,12000
20150000572772,2015000057277201,1,1,21,2,1,1,3,0
20150000572774,2015000057277401,1,0,13,11,1,2,1,115000
20150000572775,2015000057277501,4,1,11,6,2,1,1,21300
20150000572775,2015000057277502,4,0,8,6,2,1,1,5000
20150000572775,2015000057277503,4,1,2,2,2,2,0,0
20150000572775,2015000057277504,4,0,12,6,2,1,1,44000
20150000572777,2015000057277701,1,0,16,7,1,1,3,0
20150000572780,2015000057278001,1,1,5,6,0,2,2,600
20150000572781,2015000057278101,3,1,9,11,3,1,1,53000
20150000572781,2015000057278102,3,0,9,10,3,1,1,59000
20150000572781,2015000057278103,3,1,0,0,3,0,0,0
20150000572782,2015000057278202,2,1,0,0,1,0,0,0
20150000572782,2015000057278201,2,1,9,6,1,1,1,80000
20150000572783,2015000057278301,6,0,13,8,4,1,1,69000
20150000572783,2015000057278302,6,1,13,7,4,1,1,62000
20150000572783,2015000057278303,6,1,5,7,4,2,1,2700
20150000572783,2015000057278304,6,1,4,6,4,1,1,6200
20150000572783,2015000057278305,6,1,3,5,4,2,3,0
20150000572783,2015000057278306,6,0,3,5,4,2,3,600
20150000572785,2015000057278501,1,0,4,6,0,2,3,9800
20150000572786,2015000057278601,1,1,20,6,1,1,3,0
20150000572791,2015000057279101,1,1,16,10,2,1,3,0
20150000572792,2015000057279202,3,0,13,6,1,1,1,28000
20150000572792,2015000057279203,3,1,21,5,1,1,3,0
20150000572792,2015000057279201,3,1,11,11,1,1,1,51000
20150000572794,2015000057279401,1,1,17,6,0,1,3,0
20150000572797,2015000057279701,1,1,15,6,2,1,1,26000
20150000572798,2015000057279801,6,0,11,11,2,1,1,74000
20150000572798,2015000057279802,6,1,11,11,2,1,1,70000
20150000572798,2015000057279803,6,0,2,2,2,2,0,0
20150000572798,2015000057279804,6,1,1,1,2,2,0,0
20150000572798,2015000057279805,6,0,19,8,2,1,3,0
20150000572798,2015000057279806,6,1,19,8,2,1,3,0
20150000572806,2015000057280601,2,1,19,4,2,1,3,0
20150000572806,2015000057280602,2,0,18,5,2,1,3,0
20150000572812,2015000057281201,1,1,22,11,1,1,3,0
20150000572814,2015000057281401,1,1,22,2,1,1,3,0
20150000572815,2015000057281501,1,1,17,6,0,1,3,0
20150000572816,2015000057281601,4,0,16,11,2,1,1,58000
20150000572816,2015000057281602,4,1,14,6,2,1,1,9000
20150000572816,2015000057281603,4,0,8,7,2,1,3,1600
20150000572816,2015000057281604,4,1,7,7,2,1,1,13000
20150000572818,2015000057281801,4,1,12,10,1,1,1,35000
20150000572818,2015000057281802,4,0,11,10,1,2,1,700
20150000572818,2015000057281803,4,1,2,2,1,2,0,0
20150000572818,2015000057281804,4,1,2,2,1,2,0,0
20150000572821,2015000057282101,2,0,5,6,1,2,1,7000
20150000572821,2015000057282102,2,0,6,6,1,2,1,9000
20150000572822,2015000057282205,5,0,3,6,3,2,3,0
20150000572822,2015000057282204,5,1,6,7,3,1,1,12000
20150000572822,2015000057282201,5,1,12,10,3,1,1,36000
20150000572822,2015000057282202,5,0,15,11,3,1,1,62000
20150000572822,2015000057282203,5,0,7,8,3,1,1,7800
20150000572823,2015000057282301,1,0,11,11,1,1,1,54000
20150000572825,2015000057282501,4,0,13,10,2,1,1,482000
20150000572825,2015000057282502,4,1,12,11,2,1,3,0
20150000572825,2015000057282503,4,1,1,1,2,2,0,0
20150000572825,2015000057282504,4,0,0,0,2,2,0,0
