sla_address_id,resident_workers,residential_students,total_population
48553,3,3,8
49504,9,12,15
48117,4,8,13
49361,11,9,13
48435,16,13,22
44092,10,14,16
49746,12,10,18
48088,8,13,19
48035,13,11,18
45521,8,13,17
48590,4,8,12
47624,7,11,11
48672,15,16,22
49166,9,9,11
49047,13,17,20
41530,6,9,10
39830,9,9,12
49204,17,15,19
45866,7,9,9
44869,15,14,19
49135,5,8,10
48335,10,2,14
36850,14,9,19
38707,8,11,18
46400,8,10,13
48640,9,14,14
47537,14,12,21
49286,9,13,16
47559,6,8,9
48246,10,14,14
47458,5,7,7
36852,14,17,18
47640,10,10,11
43844,16,17,20
48836,10,16,17
45540,14,14,17
42620,13,7,18
48834,12,17,17
48247,10,14,17
48750,11,9,17
45548,9,10,12
49312,11,8,14
48190,6,6,8
44822,3,8,9
42510,10,9,12
47229,11,16,19
49754,12,15,17
46293,11,14,15
49359,9,16,18
37668,13,18,20
35610,10,15,18
47016,6,10,10
39400,6,9,10
39995,7,11,13
37503,8,10,12
34004,15,13,19
48760,6,5,9
47847,5,6,7
48806,15,14,19
43009,8,10,10
49060,10,9,15
48580,16,19,21
41768,6,10,11
49090,13,12,23
49667,8,9,11
48459,5,12,12
44360,6,6,13
49175,13,17,23
47540,13,17,20
41763,18,18,20
42356,13,16,18
43382,8,8,10
39543,14,14,21
48692,7,8,9
48990,8,9,12
47567,5,7,9
34177,10,13,16
45643,13,11,17
48016,15,16,19
41531,9,11,11
48082,9,16,16
42358,11,19,19
44087,7,14,17
49265,14,13,17
49054,7,10,13
41440,8,9,10
47442,9,15,16
43484,10,9,11
47702,16,17,21
49712,13,13,18
48592,9,16,18
42372,14,16,17
48985,12,12,18
35793,11,11,17
47002,16,11,20
43761,4,5,7
49479,13,15,17
36499,14,14,21
49367,12,15,18
41766,9,12,14
49606,10,17,20
42880,9,10,15
44980,8,7,10
49150,10,12,19
37388,13,12,17
41876,13,11,17
49628,11,15,18
39239,14,17,17
37203,12,13,13
36173,9,14,21
44344,9,16,17
47967,7,11,11
47950,7,10,11
38722,3,6,10
42373,11,10,16
48751,13,12,18
43873,3,9,10
42006,9,7,13
49404,15,17,20
48022,13,13,16
44723,5,7,8
37214,6,11,14
45421,14,15,21
44965,15,19,23
47688,9,11,12
35992,7,12,14
35628,16,15,21
49503,14,16,19
49375,19,17,25
47975,12,9,16
48768,8,10,13
44868,12,11,15
45864,13,13,18
48514,16,16,22
34525,10,13,18
48868,9,12,18
48816,3,9,10
42739,7,9,12
45751,13,16,18
49220,14,14,19
39050,11,13,15
48770,14,16,21
40771,10,7,13
41670,9,12,13
48522,6,9,10
45305,10,12,19
49730,12,10,18
48948,10,16,19
48527,13,12,19
38104,9,8,12
49671,10,12,13
37937,9,13,15
40613,14,17,17
48031,6,6,8
41658,11,16,17
48680,7,11,12
37215,17,13,21
39048,11,13,17
39860,9,15,17
49755,16,17,17
49460,4,6,7
48189,11,10,13
41657,7,4,11
46892,14,19,21
49507,10,8,10
44493,7,12,12
43999,9,7,10
48789,8,4,13
42007,7,9,10
48017,6,8,9
36856,8,13,15
47333,10,8,17
48769,10,15,16
47011,10,15,18
44584,6,5,8
44377,11,12,17
47826,13,13,17
47840,9,4,11
47957,9,14,19
45523,5,6,9
48894,7,10,11
48744,14,12,21
46426,10,11,11
48257,8,12,12
40870,9,14,17
48529,9,13,16
47894,11,12,15
44569,8,10,13
42642,12,12,16
43391,13,10,14
44570,8,9,10
37676,15,11,16
38901,6,5,7
47717,10,13,16
40162,9,12,15
49448,8,10,11
35237,15,11,20
47373,5,8,9
38338,8,19,22
37651,11,10,20
43286,10,12,19
48239,5,7,9
48702,6,6,10
47560,7,8,11
49447,6,8,8
43137,11,14,14
46168,6,10,11
48493,8,7,11
46547,7,10,10
43261,7,9,10
46291,10,9,13
49627,9,12,16
39089,4,6,10
45057,15,11,20
49401,10,16,16
49538,12,14,18
48767,11,15,20
40769,4,5,12
38522,4,7,7
48185,14,17,18
48869,14,13,16
35805,15,7,20
49216,11,10,16
48928,12,13,17
49473,6,9,10
41410,4,8,13
47694,6,10,10
41561,4,8,8
47952,20,13,22
46299,7,8,10
46544,12,17,17
48403,13,19,20
48550,8,6,13
48143,5,9,9
49229,16,16,21
47833,14,14,16
43406,15,18,20
39710,8,8,10
41153,9,3,10
47824,5,11,11
46396,13,11,15
49332,9,10,14
49322,17,14,22
48752,16,16,21
39870,6,7,9
41408,8,10,11
33813,13,14,21
40581,10,8,10
49061,8,12,12
49056,16,14,21
48954,6,7,11
49670,12,9,14
37978,10,10,13
44352,15,15,19
49339,12,12,17
49560,9,7,10
41192,6,9,11
37535,7,6,11
37934,3,4,10
48495,5,8,12
30686,439,573,793
28930,480,609,818
25644,155,200,261
26897,471,629,820
28922,451,616,815
27471,487,626,823
26017,459,613,805
27885,480,636,815
31737,468,618,816
29248,463,644,820
28926,485,640,820
28312,492,625,815
28927,465,599,815
27464,166,222,282
26919,467,585,812
31067,476,608,822
26927,170,206,279
30489,444,606,804
28892,163,203,288
31027,166,205,277
26540,171,222,283
27705,163,207,271
26552,165,219,281
32075,461,609,811
29427,461,584,802
29978,462,583,794
27301,158,207,267
27467,463,582,809
28319,467,615,816
31247,455,617,795
25818,475,617,794
29264,494,619,807
30682,472,595,814
27085,438,597,821
26379,449,586,796
27484,170,238,298
30887,489,615,813
30144,472,603,824
28094,445,609,808
27460,490,639,839
27703,157,215,272
26532,168,197,268
27871,160,210,276
30492,493,601,834
27879,444,586,804
27688,465,618,825
26016,453,585,788
30712,502,650,835
29099,458,612,815
31760,515,631,833
29455,473,614,835
29421,163,202,274
27494,161,225,276
32494,443,589,799
26559,177,223,283
26368,443,597,794
27292,476,618,813
27313,157,225,290
27304,164,214,272
28304,463,614,827
28513,488,635,822
29637,436,588,790
26178,150,206,267
28287,156,203,280
27104,453,577,795
30702,455,625,827
31572,161,209,279
30146,488,611,824
27461,169,200,278
26191,492,641,839
26728,435,601,789
28086,460,615,814
26174,159,218,285
30145,489,626,818
26917,469,591,800
28326,159,198,269
27275,487,616,827
26914,165,191,273
26031,150,209,276
27297,484,608,803
31206,455,609,819
28898,487,623,834
29621,468,641,842
29254,477,622,837
27895,455,617,819
31902,481,613,810
29262,453,622,803
30154,464,622,817
28533,489,646,830
31026,461,587,812
27694,438,632,803
29462,427,587,803
27102,153,207,273
30129,498,627,844
28073,148,200,271
28102,473,588,804
28074,146,204,269
26734,153,184,268
28739,464,593,843
28722,452,607,819
28510,486,629,814
30125,153,197,271
29273,468,593,804
28292,458,589,815
28078,172,200,277
28529,473,596,827
27874,179,213,273
29077,445,615,807
30494,436,587,793
28528,506,636,834
25837,468,587,799
31754,488,622,820
29794,476,597,803
31037,456,630,818
28738,483,594,831
26158,450,618,806
29630,476,609,814
26915,153,193,274
29445,463,594,808
28103,464,630,819
26378,454,619,795
26364,457,607,821
30140,466,600,811
27661,454,577,797
30693,472,615,814
30497,472,621,835
27480,489,631,828
28085,473,609,813
32489,457,605,813
28323,432,627,795
29795,441,623,809
30339,499,634,854
30849,465,612,817
26332,464,616,818
26195,468,606,829
26197,477,616,832
29275,425,594,802
25803,153,181,260
26342,472,616,830
29104,476,614,814
28521,166,204,275
27271,464,640,830
27092,175,212,276
30531,455,629,819
30723,6,5,13
26183,169,209,278
27681,159,195,275
30523,480,601,816
28316,441,612,814
28093,462,598,810
30672,175,225,289
30530,446,629,809
26901,500,618,823
30703,478,612,816
31243,466,622,816
34189,447,607,804
26932,147,206,274
29616,458,601,811
25799,165,202,290
27118,478,650,834
29951,450,607,811
27500,148,201,264
28279,145,190,263
26165,471,632,824
27080,473,613,827
29650,5,10,12
28082,155,213,286
30163,453,605,806
29646,479,644,837
25994,163,212,280
27268,487,589,812
30692,461,597,800
32496,464,602,808
26930,461,605,794
33089,487,648,826
27490,487,639,825
27090,452,609,790
29967,458,628,823
31209,464,602,809
27086,150,209,278
29632,476,611,823
33635,463,612,823
30892,470,627,831
28925,494,615,835
28117,454,607,832
26199,155,209,275
29425,148,182,263
29618,457,641,831
26711,160,189,267
29607,437,572,795
26907,157,215,282
26190,454,619,815
31045,459,607,817
26327,188,213,284
27893,475,603,810
29095,465,621,821
29782,444,577,802
27084,460,600,789
28522,427,614,803
29772,127,196,263
29430,477,576,832
29114,453,609,825
27896,456,576,798
29965,498,620,830
26710,469,598,806
29075,169,197,280
29622,477,590,805
27499,156,214,289
27902,176,222,283
25609,164,205,276
27504,162,205,280
29958,453,590,803
29107,466,592,813
31591,461,617,817
25836,478,591,828
29434,451,610,818
25838,446,577,805
29793,465,603,831
31415,467,623,824
28311,466,612,820
26558,166,197,272
31208,473,610,810
33633,471,624,821
28300,473,605,811
31577,462,592,811
28699,479,601,815
30885,464,622,816
28698,449,646,824
29956,458,629,821
27702,460,615,809
30513,454,638,825
28296,455,591,808
26543,487,623,841
25808,466,576,805
26541,473,574,803
29259,458,613,821
26204,459,590,799
27679,471,610,840
29424,60,64,90
25832,467,617,816
26709,3,7,12
29429,478,615,816
31908,442,616,813
26380,164,206,283
26902,445,572,818
29108,487,632,828
28701,153,202,273
28534,459,618,814
30315,488,603,807
30886,463,633,829
26018,480,602,795
27662,155,223,299
27278,448,624,831
30488,477,601,801
31901,454,600,808
31229,487,650,837
29606,444,621,816
27699,162,192,278
27120,451,631,813
26713,144,206,279
34020,468,610,811
27283,453,602,799
27266,460,627,809
30884,470,600,816
30347,442,602,792
30161,472,583,802
32069,495,606,823
26008,176,216,273
30159,442,597,794
27665,135,197,257
29959,478,647,828
29960,450,618,820
30498,437,609,803
28104,452,633,813
27508,422,627,797
32488,460,609,821
28697,164,197,275
27691,475,635,817
27307,440,621,812
30852,445,628,811
27107,442,600,796
27315,478,633,822
29610,154,220,275
31024,469,636,830
27683,438,579,820
27306,152,197,269
26694,480,603,814
31232,497,623,835
29097,497,664,843
28524,443,617,803
30707,462,622,821
28530,454,608,808
26696,156,197,268
30343,449,576,802
29634,434,606,803
27906,153,209,269
31059,483,636,827
31414,460,593,801
29441,491,632,856
29615,474,628,808
27477,437,600,787
28095,479,623,843
31390,456,597,816
26740,165,208,280
33634,441,606,804
29979,437,618,813
27685,472,606,829
26535,156,198,273
26545,488,637,835
30858,442,617,798
27473,481,607,826
27689,453,598,804
25816,61,74,90
29976,472,596,811
26518,152,208,281
29983,454,616,815
27295,507,646,827
29954,420,575,792
28298,470,589,821
26562,156,222,283
31388,477,597,827
31025,474,608,822
29457,444,588,792
28106,444,596,811
26722,446,615,804
26554,164,206,278
26015,458,589,797
29442,469,637,845
28915,446,597,790
30532,474,613,802
27886,493,607,848
27503,462,649,834
25615,491,604,814
27890,470,579,818
32225,144,200,258
29071,454,618,816
27692,166,201,274
27672,486,598,811
32221,154,222,279
26538,149,197,270
27506,501,637,839
27270,509,656,845
25981,466,579,796
27701,146,186,267
27875,444,596,825
26179,152,195,267
29257,450,613,799
25985,485,644,830
30499,455,599,797
30147,498,586,799
26906,156,216,285
29253,468,618,815
29774,472,619,836
26892,467,612,813
28088,462,597,811
33823,458,578,801
25823,163,216,273
29962,473,614,827
32771,468,627,833
29643,457,597,808
28290,168,222,281
29249,179,230,283
31416,456,612,808
26020,454,601,799
28091,485,612,812
26692,168,222,278
28305,492,628,816
30164,506,604,824
26372,156,182,271
27669,508,657,840
27112,158,201,269
26027,171,207,268
28511,474,648,835
29449,468,630,834
30133,467,600,826
28907,452,610,808
26725,482,634,843
29274,491,639,830
29963,462,595,806
28517,484,602,835
27314,437,583,804
26359,457,589,822
26530,154,199,267
25829,465,625,833
27474,151,226,276
31057,435,644,815
29450,488,649,846
34190,473,610,821
31431,472,608,814
26328,481,625,820
27876,474,581,811
28118,137,187,277
27663,160,207,273
26548,445,607,812
26019,489,635,838
26339,180,213,282
31207,166,224,280
27117,161,215,285
29252,148,207,265
26729,463,602,789
32918,460,618,813
28083,156,216,279
30512,446,620,813
32487,145,195,272
30866,451,623,823
25603,477,622,820
26025,167,207,272
27305,155,201,265
32640,502,627,840
31231,493,636,835
30882,458,624,818
27887,499,624,849
29786,470,618,824
27099,463,604,815
30871,470,587,806
31749,448,600,800
31433,154,206,265
33637,440,612,796
26557,150,210,277
29277,461,599,798
27309,141,189,261
31598,451,584,797
30674,159,218,271
27089,491,637,818
26369,151,205,279
28908,497,641,829
27913,140,202,277
30533,494,606,808
27296,498,615,838
29645,451,628,819
28286,144,209,272
29431,513,646,828
28488,135,206,262
30508,449,622,822
30143,472,608,814
29780,470,616,822
26343,456,607,816
31739,151,206,267
30314,469,591,800
27497,172,220,283
26171,144,218,270
30139,473,567,805
27078,470,597,808
25641,161,193,274
30341,464,594,817
31203,487,641,824
29088,471,624,823
29975,449,605,811
25630,441,596,805
29084,509,633,830
26742,164,229,284
31042,441,609,798
28497,158,198,284
30325,510,615,829
26013,514,628,830
28100,154,203,282
27670,491,602,831
31044,474,619,835
29775,509,626,818
26344,486,624,824
30891,455,604,799
27284,461,617,814
29644,464,608,809
29628,449,600,798
30521,465,626,841
25796,453,587,821
25643,178,221,287
28891,161,214,277
26365,479,610,824
26326,489,615,828
33821,443,633,827
34188,483,605,811
28322,447,616,810
32639,146,194,267
26918,492,612,840
26723,159,206,279
27872,129,184,258
28732,458,572,801
26334,164,197,275
30704,504,651,840
28934,447,609,813
28320,464,603,815
27707,157,215,284
27124,182,207,291
30337,449,621,798
26030,170,211,286
26185,148,192,268
30689,473,590,821
28295,435,585,799
31389,511,644,856
28122,166,199,276
29436,462,599,806
26366,456,617,823
27287,160,214,273
33819,476,628,846
27485,154,215,277
26355,140,191,254
27668,159,229,282
29258,449,602,788
26182,137,201,260
29612,450,611,810
29800,469,612,822
30138,478,592,810
27712,170,213,284
29773,487,620,822
25845,156,217,269
33820,479,617,818
29980,474,643,834
29806,454,572,795
29438,456,618,813
28079,480,643,841
30851,489,643,830
27505,455,607,802
27867,164,206,273
25797,446,584,798
27878,477,638,813
25991,148,180,271
28105,479,613,834
25820,140,209,269
28090,455,613,804
30857,492,619,830
28523,480,607,818
29263,506,624,834
27079,487,645,842
29272,499,638,837
33266,470,596,812
27272,463,608,800
29439,442,611,827
26371,158,197,270
26916,152,185,267
30321,452,615,817
30676,461,596,807
25814,46,55,78
29955,462,620,822
26205,153,209,261
28327,499,623,825
25992,140,206,280
27709,167,220,283
29629,486,610,850
29969,467,598,813
25835,478,591,799
30893,497,614,806
25607,162,207,269
26934,160,207,276
25822,176,208,277
29446,489,614,801
30322,480,625,832
29633,476,606,831
30124,457,611,818
31029,451,597,792
26189,459,618,820
32078,501,635,819
29452,474,597,819
27111,169,222,278
28929,497,647,833
30670,156,210,276
32071,472,592,809
29619,443,575,817
26733,143,202,267
26354,165,229,294
28328,486,621,831
32347,484,627,832
25804,154,205,271
32077,483,647,839
26717,174,211,285
26718,157,206,274
31599,455,583,810
25636,428,618,821
32919,484,613,812
29463,407,575,791
28910,432,599,790
25998,170,222,286
30526,481,619,822
29620,482,594,823
27101,435,589,798
27110,146,195,265
29631,466,595,817
26727,470,599,811
30160,487,628,824
29105,417,589,787
27095,141,210,273
28119,186,225,294
30883,437,572,798
31748,489,626,806
29964,472,613,803
30507,475,619,816
27094,155,199,276
33632,160,203,279
27891,159,195,271
30340,469,611,817
33268,486,601,825
26375,135,193,258
28723,487,599,816
26157,460,611,823
26006,168,204,284
29982,475,613,817
26730,477,621,829
29604,164,188,272
26894,473,632,822
28909,457,626,810
33267,462,609,797
26160,439,603,803
28714,475,622,804
29961,473,615,821
25802,482,594,827
26912,144,196,261
28924,472,613,821
29810,474,587,818
30313,474,604,819
26900,481,633,813
26188,470,633,816
29246,471,583,799
28735,440,614,808
26187,490,627,829
29785,463,589,798
27476,483,604,827
31740,475,633,847
28914,486,631,807
32638,454,603,810
26163,155,197,258
30706,468,608,820
27081,444,610,832
26180,141,192,267
31432,149,203,264
26358,467,618,808
25841,171,228,270
28718,484,613,834
26553,152,198,280
30708,462,620,806
27105,491,621,825
26690,444,611,812
29783,478,632,828
31047,475,581,819
30861,484,620,827
33824,464,600,809
29966,468,587,823
29079,439,571,814
29106,466,604,813
26732,156,205,265
29089,452,583,791
27486,461,623,816
28284,147,194,278
28324,445,623,807
26338,180,206,282
29090,456,600,813
26899,475,632,831
28897,449,601,805
29087,482,658,839
26714,142,208,271
33448,455,646,845
29276,477,621,840
29448,471,624,815
26331,166,205,271
30141,445,595,812
29791,477,642,833
28075,145,192,265
26544,471,616,813
27291,455,575,797
26921,167,217,277
27119,152,188,267
27667,156,213,274
28715,445,619,812
26360,501,635,831
26350,37,53,74
30677,477,598,822
26336,148,217,274
28097,489,598,826
27682,155,208,266
26524,164,201,278
28507,445,609,822
31244,419,569,796
29613,440,592,790
30128,155,205,274
31023,147,191,265
29093,459,587,818
26159,491,601,813
26361,442,593,807
28107,448,625,812
30506,483,595,818
28890,170,201,279
26920,157,216,275
30123,481,644,831
25795,484,575,820
27310,169,219,283
30131,463,627,819
30525,475,638,818
27115,163,209,286
31066,461,586,815
25988,475,606,808
29953,451,556,804
32916,140,218,272
30898,140,212,261
32076,490,633,820
27897,466,634,813
30162,461,617,804
27463,143,197,265
25984,149,206,272
26329,474,625,815
27666,153,210,277
26517,455,586,800
30544,417,587,790
27285,160,205,270
30490,155,194,270
26186,163,191,270
29261,457,621,824
28705,481,600,814
28886,139,205,270
27294,487,628,829
26381,166,218,278
32236,456,618,814
26693,183,221,298
27123,166,207,282
30673,171,230,285
33636,467,646,820
25825,163,210,273
31058,476,606,801
27312,150,195,260
26929,153,191,260
27482,149,200,268
27894,484,605,803
26542,503,634,831
25801,488,638,826
29437,460,605,822
31065,464,606,816
27675,485,653,831
27114,145,204,270
26024,173,214,288
28717,444,602,802
26931,464,589,828
27487,491,647,851
31594,469,598,813
27907,446,607,807
28125,470,616,832
27892,173,199,285
27280,474,593,816
30856,453,597,800
30334,471,591,820
28096,475,607,817
28087,459,619,815
26002,47,58,80
28911,448,618,831
31905,170,209,274
26014,478,592,797
28518,476,641,828
25645,154,204,270
27865,182,207,284
28291,476,603,816
32346,149,198,274
29811,467,612,807
26716,160,208,285
29078,448,586,796
26167,151,197,270
28089,155,212,280
26203,173,228,289
32642,481,641,828
29284,449,572,798
25993,143,208,267
27690,462,637,815
26525,10,9,13
33446,148,207,265
25810,40,41,71
30493,453,614,804
26724,487,587,810
26531,164,210,265
26739,180,203,289
26564,171,194,275
27905,162,204,275
28280,163,204,274
27472,475,629,821
26011,171,222,289
30685,482,615,816
31761,470,585,802
26377,167,221,281
27479,443,607,812
30320,486,634,843
31592,430,584,801
26201,11,9,13
26719,468,614,823
27863,461,619,797
30130,414,585,800
27903,154,196,266
33271,480,652,831
28325,164,208,282
25842,154,211,271
27276,163,204,300
27087,148,181,264
25648,173,207,274
28888,483,609,797
28728,450,630,814
26192,483,596,824
30717,5,13,14
26529,8,12,14
29801,486,589,818
26370,145,196,265
27300,164,205,275
29981,423,610,797
31746,467,585,815
30135,472,599,811
28702,149,194,264
28526,141,184,265
30870,446,599,800
25642,160,210,265
28692,132,200,273
27082,475,628,798
27704,156,202,271
34191,478,605,826
30694,446,582,805
27462,151,197,269
30342,471,632,839
29796,457,646,844
26520,158,219,279
26009,156,213,275
28889,473,625,814
26200,154,195,271
28887,451,601,816
30336,470,598,815
28734,459,596,812
29970,7,11,12
33449,499,614,831
25840,152,211,265
26726,460,609,824
29072,153,189,268
28282,146,197,270
25629,435,609,799
31906,143,186,261
26330,161,220,282
26345,146,209,286
30524,13,17,19
28895,154,189,267
31907,482,627,814
29792,493,610,844
25647,152,206,283
31909,464,639,819
26352,155,209,274
27914,484,627,852
25608,174,208,273
26898,490,651,842
29454,445,595,796
25844,162,232,286
27302,144,206,266
26743,158,190,280
27910,501,628,835
29778,491,640,842
28893,140,212,277
26519,166,217,281
27911,155,203,276
27093,152,209,265
25815,53,60,82
32772,471,595,819
26357,462,616,824
26333,162,192,270
29974,479,628,798
30690,475,605,820
28721,491,640,814
27273,440,612,793
26340,40,56,77
27293,469,619,804
29614,457,588,802
27678,512,662,845
26515,9,12,16
28123,155,213,279
27288,153,203,261
30880,469,636,820
26177,145,202,283
27674,451,617,798
26926,157,210,278
29627,437,574,794
28493,176,217,293
29251,157,203,268
25809,149,195,255
25807,148,204,271
26923,146,205,267
27866,163,208,284
25986,442,610,798
26353,140,187,258
28500,157,204,267
29265,509,645,838
27869,164,206,278
25983,165,216,277
28285,170,231,288
29094,464,606,818
27684,449,592,803
31430,146,197,275
27501,144,208,272
25821,162,210,283
31043,467,626,817
31900,175,210,290
28883,149,204,263
28318,473,610,823
28120,157,217,273
29950,151,213,273
27098,174,204,275
27274,464,645,811
26004,149,203,269
32345,159,214,278
27282,37,53,78
27708,142,204,270
27496,151,199,278
25987,145,195,260
28730,498,637,817
26549,475,613,823
27711,129,194,256
26005,155,207,273
29798,444,625,816
32490,486,647,846
28281,143,206,268
26738,148,194,273
29433,436,611,796
28489,147,198,264
26007,138,187,267
28729,442,609,798
28894,153,196,271
29816,6,11,14
26337,149,209,271
26905,157,210,274
31036,448,611,803
29440,468,592,816
26341,163,204,273
29952,464,599,807
26162,161,204,259
25806,145,194,267
29608,474,611,820
28695,149,187,269
28293,463,636,827
26563,161,197,268
30137,459,585,792
26010,142,204,264
27502,149,203,258
31397,10,12,13
30126,156,211,266
28514,420,629,812
26735,170,185,267
28084,162,229,279
26362,443,598,797
30344,419,570,792
27088,163,223,280
26928,153,208,274
29435,463,599,809
28716,474,622,832
26551,155,201,261
27710,167,209,284
25805,185,218,278
25830,494,613,843
26537,161,208,278
34021,441,587,791
30491,163,227,282
27912,161,201,274
26561,147,207,280
28492,164,200,271
27698,147,202,265
27466,154,218,278
26715,175,215,293
28101,153,206,271
27686,161,222,277
27908,143,192,270
30846,179,232,288
25990,164,202,285
27116,170,217,281
27870,159,203,278
25827,145,221,293
27096,170,214,275
26033,160,199,274
27308,165,201,270
28491,144,178,263
26196,158,200,276
31742,9,8,15
30688,453,612,821
29083,442,618,816
26012,165,225,288
27489,147,180,268
28916,456,625,808
25824,165,205,277
28289,152,206,277
26198,153,202,263
26170,167,201,278
26028,149,216,284
27700,146,184,256
27478,175,209,286
27693,173,223,283
30855,445,606,801
25613,6,7,11
28487,139,204,269
32072,440,612,798
30853,138,199,262
26000,46,62,78
26737,155,182,275
29076,149,204,284
26181,159,207,275
27868,149,202,276
29271,7,12,14
31391,498,633,854
26356,7,10,12
28496,144,198,267
27289,155,200,271
27488,159,210,274
29605,38,62,84
26166,151,215,277
29456,460,624,813
28525,452,611,804
28495,164,202,276
30153,9,8,12
27465,169,206,280
30847,146,198,262
28114,170,224,285
28885,145,198,273
27664,163,204,274
26925,158,214,280
27469,470,632,829
26721,156,214,275
28121,152,215,271
26169,135,190,262
27483,132,193,262
26521,154,206,266
29625,9,8,14
26522,181,212,287
32486,152,198,272
30864,11,12,14
25828,167,201,269
27873,166,184,268
29112,8,7,13
28531,172,216,277
25614,49,62,78
27864,163,212,273
27909,162,202,282
25819,142,197,260
31213,6,6,13
25817,62,75,95
26536,163,200,273
25623,173,223,280
28080,155,207,282
26712,175,212,287
28498,163,224,288
26695,152,196,273
25626,164,208,270
29073,145,204,268
26528,13,14,17
26908,46,55,84
25826,174,210,282
29260,11,12,15
26001,43,58,79
25997,42,58,78
25989,157,198,268
30330,7,10,14
28076,148,188,264
26933,154,216,264
26374,134,213,269
29250,9,14,16
29074,153,194,274
28499,167,201,271
30671,162,211,275
26376,144,196,259
25624,158,218,274
26523,138,182,257
27113,137,201,271
32215,8,10,13
27109,165,208,271
28696,171,214,284
25600,145,189,267
26702,7,8,12
26172,49,71,84
30896,7,7,13
