,hhid,indid,APER,gender,age,educ,vehicles,income,school,employment,x,y
4928,59480000,5948000001,2,0,9,6,2,48000,1,1,470806.257906,137223.54743399998
4929,59480001,5948000101,2,0,9,6,2,48000,1,1,469488.28877600003,143574.952062
4930,59480002,5948000201,2,0,9,6,2,48000,1,1,466253.273637,144174.141177
4931,59480003,5948000301,2,0,9,6,2,48000,1,1,497764.717394,164786.246761
4932,59480004,5948000401,2,0,9,6,2,48000,1,1,490575.79486400005,139620.303897
4933,59480000,5948000002,2,1,9,6,2,43000,1,1,470806.257906,137223.54743399998
4934,59480001,5948000102,2,1,9,6,2,43000,1,1,469488.28877600003,143574.952062
4935,59480002,5948000202,2,1,9,6,2,43000,1,1,466253.273637,144174.141177
4936,59480003,5948000302,2,1,9,6,2,43000,1,1,497764.717394,164786.246761
4937,59480004,5948000402,2,1,9,6,2,43000,1,1,490575.79486400005,139620.303897
4938,59590000,5959000001,1,1,13,6,2,10000,1,1,459543.612609,148608.14063399998
4939,59590001,5959000101,1,1,13,6,2,10000,1,1,469847.73490200005,138182.25002
4940,59630000,5963000001,1,1,22,6,1,0,1,3,492253.210121,150285.870158
4941,59640000,5964000001,2,0,14,10,3,120000,1,1,469847.73490200005,138062.412196
4942,59640000,5964000002,2,1,13,10,3,2500,1,1,469847.73490200005,138062.412196
4943,59660000,5966000002,2,0,9,6,2,60000,1,1,470566.627155,144174.141177
4944,59660001,5966000102,2,0,9,6,2,60000,1,1,471884.596286,141897.222537
4945,59660002,5966000202,2,0,9,6,2,60000,1,1,494529.702255,156517.43696300001
4946,59660003,5966000302,2,0,9,6,2,60000,1,1,500879.917157,174133.59696700002
4947,59660004,5966000402,2,0,9,6,2,60000,1,1,492972.10237399995,150525.545805
4948,59660005,5966000502,2,0,9,6,2,60000,1,1,497644.902018,164666.408937
4949,59660000,5966000001,2,1,22,6,2,0,1,3,470566.627155,144174.141177
4950,59660001,5966000101,2,1,22,6,2,0,1,3,471884.596286,141897.222537
4951,59660002,5966000201,2,1,22,6,2,0,1,3,494529.702255,156517.43696300001
4952,59660003,5966000301,2,1,22,6,2,0,1,3,500879.917157,174133.59696700002
4953,59660004,5966000401,2,1,22,6,2,0,1,3,492972.10237399995,150525.545805
4954,59660005,5966000501,2,1,22,6,2,0,1,3,497644.902018,164666.408937
4955,59680000,5968000001,2,1,18,6,2,0,1,3,494409.88688,173055.05655799998
4956,59680001,5968000101,2,1,18,6,2,0,1,3,479552.780318,142496.411653
4957,59680000,5968000002,2,0,18,6,2,0,1,3,494409.88688,173055.05655799998
4958,59680001,5968000102,2,0,18,6,2,0,1,3,479552.780318,142496.411653
4959,59700000,5970000001,2,0,18,11,2,0,1,3,485303.918342,169579.75968699998
4960,59700000,5970000002,2,1,18,6,2,0,1,3,485303.918342,169579.75968699998
4961,59750000,5975000001,2,1,7,10,2,3000,2,3,484944.47221499996,155199.220908
4962,59750001,5975000101,2,1,7,10,2,3000,2,3,492373.025496,173654.245674
4963,59750002,5975000201,2,1,7,10,2,3000,2,3,484585.02608900005,155079.38308499998
4964,59750003,5975000301,2,1,7,10,2,3000,2,3,457626.566601,134946.62879400002
4965,59750004,5975000401,2,1,7,10,2,3000,2,3,457027.489724,137463.223081
4966,59750005,5975000501,2,1,7,10,2,3000,2,3,482428.34933,154600.031792
4967,59750006,5975000601,2,1,7,10,2,3000,2,3,484824.65683999995,169579.75968699998
4968,59750007,5975000701,2,1,7,10,2,3000,2,3,456308.597471,136384.682672
4969,59750000,5975000002,2,1,7,10,2,32000,1,1,484944.47221499996,155199.220908
4970,59750001,5975000102,2,1,7,10,2,32000,1,1,492373.025496,173654.245674
4971,59750002,5975000202,2,1,7,10,2,32000,1,1,484585.02608900005,155079.38308499998
4972,59750003,5975000302,2,1,7,10,2,32000,1,1,457626.566601,134946.62879400002
4973,59750004,5975000402,2,1,7,10,2,32000,1,1,457027.489724,137463.223081
4974,59750005,5975000502,2,1,7,10,2,32000,1,1,482428.34933,154600.031792
4975,59750006,5975000602,2,1,7,10,2,32000,1,1,484824.65683999995,169579.75968699998
4976,59750007,5975000702,2,1,7,10,2,32000,1,1,456308.597471,136384.682672
4977,59770000,5977000001,2,1,13,6,3,90000,1,1,460382.320238,148368.46498800002
4978,59770001,5977000101,2,1,13,6,3,90000,1,1,477036.657432,143694.78988499998
4979,59770002,5977000201,2,1,13,6,3,90000,1,1,483626.50308500003,172935.218735
4980,59770003,5977000301,2,1,13,6,3,90000,1,1,483626.50308500003,156397.599139
4981,59770004,5977000401,2,1,13,6,3,90000,1,1,455709.52059300005,134587.115325
4982,59770005,5977000501,2,1,13,6,3,90000,1,1,483386.872334,172096.353973
4983,59770006,5977000601,2,1,13,6,3,90000,1,1,476677.21130600007,153401.65356099998
4984,59770000,5977000002,2,0,12,6,3,70000,1,1,460382.320238,148368.46498800002
4985,59770001,5977000102,2,0,12,6,3,70000,1,1,477036.657432,143694.78988499998
4986,59770002,5977000202,2,0,12,6,3,70000,1,1,483626.50308500003,172935.218735
4987,59770003,5977000302,2,0,12,6,3,70000,1,1,483626.50308500003,156397.599139
4988,59770004,5977000402,2,0,12,6,3,70000,1,1,455709.52059300005,134587.115325
4989,59770005,5977000502,2,0,12,6,3,70000,1,1,483386.872334,172096.353973
4990,59770006,5977000602,2,0,12,6,3,70000,1,1,476677.21130600007,153401.65356099998
4991,59820000,5982000001,3,1,13,8,3,125000,1,1,504474.37842200004,165625.111523
4992,59820000,5982000002,3,0,13,6,3,90000,1,1,504474.37842200004,165625.111523
4993,59820000,5982000003,3,0,3,5,3,1500,2,1,504474.37842200004,165625.111523
4994,59890000,5989000001,2,1,14,11,2,137000,1,1,485303.918342,155438.896554
4995,59890000,5989000002,2,0,16,11,2,113000,1,1,485303.918342,155438.896554
4996,59930000,5993000004,4,0,1,1,2,0,2,0,477995.18043599994,155438.896554
4997,59930001,5993000104,4,0,1,1,2,0,2,0,475718.68830200005,157835.653017
4998,59930000,5993000003,4,1,1,1,2,0,2,0,477995.18043599994,155438.896554
4999,59930001,5993000103,4,1,1,1,2,0,2,0,475718.68830200005,157835.653017
5000,59930000,5993000001,4,1,9,6,2,18000,1,1,477995.18043599994,155438.896554
5001,59930001,5993000101,4,1,9,6,2,18000,1,1,475718.68830200005,157835.653017
5002,59930000,5993000002,4,0,2,1,2,0,2,0,477995.18043599994,155438.896554
5003,59930001,5993000102,4,0,2,1,2,0,2,0,475718.68830200005,157835.653017
5004,59970000,5997000001,1,1,12,11,1,105000,1,1,494050.440753,173055.05655799998
5005,59980000,5998000001,2,0,20,6,2,10900,1,3,496686.379014,156637.274786
5006,59980000,5998000002,2,1,19,8,2,0,1,3,496686.379014,156637.274786
5007,60080000,6008000001,3,0,13,10,4,215000,1,1,469608.10415100004,143934.465531
5008,60080000,6008000002,3,1,13,11,4,125000,1,1,469608.10415100004,143934.465531
5009,60080000,6008000003,3,0,7,10,4,25000,2,1,469608.10415100004,143934.465531
5010,60110000,6011000001,1,0,10,11,1,45000,1,1,455709.52059300005,135785.493556
5011,60110001,6011000101,1,0,10,11,1,45000,1,1,457147.305099,144653.49247
5012,60270000,6027000001,1,0,9,8,1,24000,1,1,471045.888657,136384.682672
5013,60270001,6027000101,1,0,9,8,1,24000,1,1,461700.28936800006,146690.735464
5014,60380000,6038000001,1,0,18,6,2,0,1,3,472244.042412,144653.49247
5015,60380001,6038000101,1,0,18,6,2,0,1,3,464096.59687799995,139859.979544
5016,60440000,6044000001,1,0,12,11,3,497000,1,1,470087.36565299996,143814.62770799999
5017,60440001,6044000101,1,0,12,11,3,497000,1,1,495847.67138599994,158075.328664
5018,60440002,6044000201,1,0,12,11,3,497000,1,1,485783.17984399997,156277.76131600002
5019,60440003,6044000301,1,0,12,11,3,497000,1,1,455110.443716,137463.223081
5020,60440004,6044000401,1,0,12,11,3,497000,1,1,493930.62537799997,173414.570028
5021,60440005,6044000501,1,0,12,11,3,497000,1,1,480271.672571,154959.545262
5022,60440006,6044000601,1,0,12,11,3,497000,1,1,457506.751226,135066.466617
5023,60440007,6044000701,1,0,12,11,3,497000,1,1,479672.595693,155438.896554
5024,60440008,6044000801,1,0,12,11,3,497000,1,1,486022.810595,143814.62770799999
5025,60440009,6044000901,1,0,12,11,3,497000,1,1,496446.748263,152083.437506
5026,60440010,6044001001,1,0,12,11,3,497000,1,1,477875.365061,156757.112609
5027,60440011,6044001101,1,0,12,11,3,497000,1,1,457147.305099,136264.844849
5028,60440012,6044001201,1,0,12,11,3,497000,1,1,494050.440753,149207.32975
5029,60440013,6044001301,1,0,12,11,3,497000,1,1,497405.271267,169100.408394
5030,60440014,6044001401,1,0,12,11,3,497000,1,1,478833.88806499995,154719.869615
5031,60440015,6044001501,1,0,12,11,3,497000,1,1,486022.810595,168381.381455
5032,60440016,6044001601,1,0,12,11,3,497000,1,1,492492.84087200003,151963.59968299998
5033,60440017,6044001701,1,0,12,11,3,497000,1,1,479552.780318,147289.92458
5034,60440018,6044001801,1,0,12,11,3,497000,1,1,484465.21071300004,173294.732205
5035,60470000,6047000001,4,1,13,6,4,0,1,3,460981.39711499994,140459.16866
5036,60470000,6047000002,4,0,12,6,4,30000,1,1,460981.39711499994,140459.16866
5037,60470000,6047000003,4,1,7,6,4,500,1,2,460981.39711499994,140459.16866
5038,60470000,6047000004,4,0,0,0,4,0,1,0,460981.39711499994,140459.16866
5039,60640000,6064000001,2,1,21,11,3,0,1,3,456907.674348,144773.330293
5040,60640000,6064000002,2,0,22,11,3,5000,1,3,456907.674348,144773.330293
5041,60840000,6084000001,1,0,20,2,1,0,1,3,493451.36387600005,172935.218735
5042,60840001,6084000101,1,0,20,2,1,0,1,3,476797.026681,156876.95043199998
5043,60840002,6084000201,1,0,20,2,1,0,1,3,489976.71798599995,165505.273699
5044,60840003,6084000301,1,0,20,2,1,0,1,3,477396.103559,160951.436419
5045,60840004,6084000401,1,0,20,2,1,0,1,3,455469.88984200003,133268.89927
5046,60840005,6084000501,1,0,20,2,1,0,1,3,459783.24336,145252.681586
5047,60850000,6085000001,2,1,12,10,3,74000,1,1,455110.443716,138062.412196
5048,60850001,6085000101,2,1,12,10,3,74000,1,1,483147.241583,156876.95043199998
5049,60850002,6085000201,2,1,12,10,3,74000,1,1,483506.687709,171497.164857
5050,60850003,6085000301,2,1,12,10,3,74000,1,1,472124.227037,144893.16811600002
5051,60850004,6085000401,2,1,12,10,3,74000,1,1,482428.34933,154719.869615
5052,60850005,6085000501,2,1,12,10,3,74000,1,1,490575.79486400005,159872.89601099998
5053,60850006,6085000601,2,1,12,10,3,74000,1,1,460741.76636400004,138421.925666
5054,60850007,6085000701,2,1,12,10,3,74000,1,1,490336.16411300004,156038.08567
5055,60850008,6085000801,2,1,12,10,3,74000,1,1,456548.228222,138781.439135
5056,60850009,6085000901,2,1,12,10,3,74000,1,1,487580.41047600005,156996.788255
5057,60850010,6085001001,2,1,12,10,3,74000,1,1,480032.04182,142017.06036099998
5058,60850011,6085001101,2,1,12,10,3,74000,1,1,456308.597471,139021.114782
5059,60850000,6085000002,2,0,13,10,3,70000,1,1,455110.443716,138062.412196
5060,60850001,6085000102,2,0,13,10,3,70000,1,1,483147.241583,156876.95043199998
5061,60850002,6085000202,2,0,13,10,3,70000,1,1,483506.687709,171497.164857
5062,60850003,6085000302,2,0,13,10,3,70000,1,1,472124.227037,144893.16811600002
5063,60850004,6085000402,2,0,13,10,3,70000,1,1,482428.34933,154719.869615
5064,60850005,6085000502,2,0,13,10,3,70000,1,1,490575.79486400005,159872.89601099998
5065,60850006,6085000602,2,0,13,10,3,70000,1,1,460741.76636400004,138421.925666
5066,60850007,6085000702,2,0,13,10,3,70000,1,1,490336.16411300004,156038.08567
5067,60850008,6085000802,2,0,13,10,3,70000,1,1,456548.228222,138781.439135
5068,60850009,6085000902,2,0,13,10,3,70000,1,1,487580.41047600005,156996.788255
5069,60850010,6085001002,2,0,13,10,3,70000,1,1,480032.04182,142017.06036099998
5070,60850011,6085001102,2,0,13,10,3,70000,1,1,456308.597471,139021.114782
5071,60870000,6087000001,1,1,22,2,1,0,1,3,455949.15134399995,134826.790971
5072,60870001,6087000101,1,1,22,2,1,0,1,3,478114.995812,154959.545262
5073,60870002,6087000201,1,1,22,2,1,0,1,3,482188.718579,151484.24839000002
5074,60870003,6087000301,1,1,22,2,1,0,1,3,458345.45885399997,143215.43859200002
5075,60870004,6087000401,1,1,22,2,1,0,1,3,494170.256129,156038.08567
5076,60870005,6087000501,1,1,22,2,1,0,1,3,468170.319645,142855.925123
5077,60870006,6087000601,1,1,22,2,1,0,1,3,459184.166483,146091.546348
5078,60870007,6087000701,1,1,22,2,1,0,1,3,501838.44016099995,164666.408937
5079,60870008,6087000801,1,1,22,2,1,0,1,3,460981.39711499994,144293.979001
5080,60870009,6087000901,1,1,22,2,1,0,1,3,495847.67138599994,167422.67887
5081,60870010,6087001001,1,1,22,2,1,0,1,3,455589.70521800005,132909.385801
5082,60870011,6087001101,1,1,22,2,1,0,1,3,488538.93348,160112.571657
5083,60870012,6087001201,1,1,22,2,1,0,1,3,469488.28877600003,138421.925666
5084,60870013,6087001301,1,1,22,2,1,0,1,3,469128.842649,145013.00594
5085,60930000,6093000001,2,1,13,10,4,20000,1,1,468889.211898,143694.78988499998
5086,60930000,6093000002,2,0,14,11,4,482000,1,1,468889.211898,143694.78988499998
5087,60950000,6095000001,1,0,12,6,2,12100,1,2,469967.55027799995,143814.62770799999
5088,60950001,6095000101,1,0,12,6,2,12100,1,2,483866.133836,159992.73383399998
5089,60950002,6095000201,1,0,12,6,2,12100,1,2,471285.519408,143335.276415
5090,60950003,6095000301,1,0,12,6,2,12100,1,2,478354.626563,155319.058731
5091,60950004,6095000401,1,0,12,6,2,12100,1,2,483866.133836,169819.435333
5092,60950005,6095000501,1,0,12,6,2,12100,1,2,482548.164705,155199.220908
5093,61010000,6101000001,2,1,8,11,2,64000,1,1,492373.025496,150285.870158
5094,61010001,6101000101,2,1,8,11,2,64000,1,1,459783.24336,144054.303354
5095,61010002,6101000201,2,1,8,11,2,64000,1,1,495248.594508,162029.97682799998
5096,61010003,6101000301,2,1,8,11,2,64000,1,1,460861.58173999994,145252.681586
5097,61010004,6101000401,2,1,8,11,2,64000,1,1,480750.934073,142496.411653
5098,61010000,6101000002,2,0,8,11,2,83000,1,1,492373.025496,150285.870158
5099,61010001,6101000102,2,0,8,11,2,83000,1,1,459783.24336,144054.303354
5100,61010002,6101000202,2,0,8,11,2,83000,1,1,495248.594508,162029.97682799998
5101,61010003,6101000302,2,0,8,11,2,83000,1,1,460861.58173999994,145252.681586
5102,61010004,6101000402,2,0,8,11,2,83000,1,1,480750.934073,142496.411653
5103,61040000,6104000001,1,1,14,10,1,61000,1,1,469248.658025,137343.385257
5104,61070000,6107000002,2,1,7,10,1,5000,2,1,480271.672571,154000.842676
5105,61070001,6107000102,2,1,7,10,1,5000,2,1,455949.15134399995,141298.033422
5106,61070000,6107000001,2,1,7,10,1,3500,2,1,480271.672571,154000.842676
5107,61070001,6107000101,2,1,7,10,1,3500,2,1,455949.15134399995,141298.033422
5108,61110000,6111000001,3,1,19,6,1,45000,1,1,455110.443716,136983.87178800002
5109,61110000,6111000002,3,0,9,6,1,20000,1,1,455110.443716,136983.87178800002
5110,61110000,6111000003,3,1,3,2,1,0,2,0,455110.443716,136983.87178800002
5111,61150000,6115000001,1,1,13,8,1,84000,1,1,455709.52059300005,138421.925666
5112,61200000,6120000001,2,1,13,10,2,82000,1,1,485064.287591,154959.545262
5113,61200001,6120000101,2,1,13,10,2,82000,1,1,495727.85601000005,151604.086213
5114,61200000,6120000002,2,0,13,10,2,93000,1,1,485064.287591,154959.545262
5115,61200001,6120000102,2,0,13,10,2,93000,1,1,495727.85601000005,151604.086213
5116,61300000,6130000001,2,0,18,6,3,0,1,3,457506.751226,144533.654647
5117,61300001,6130000101,2,0,18,6,3,0,1,3,457506.751226,132909.385801
5118,61300002,6130000201,2,0,18,6,3,0,1,3,486022.810595,153521.491384
5119,61300003,6130000301,2,0,18,6,3,0,1,3,463737.15075200005,140219.493013
5120,61300004,6130000401,2,0,18,6,3,0,1,3,478953.70343999995,148008.95151800002
5121,61300005,6130000501,2,0,18,6,3,0,1,3,503156.409291,171617.00268099998
5122,61300000,6130000002,2,1,18,6,3,0,1,3,457506.751226,144533.654647
5123,61300001,6130000102,2,1,18,6,3,0,1,3,457506.751226,132909.385801
5124,61300002,6130000202,2,1,18,6,3,0,1,3,486022.810595,153521.491384
5125,61300003,6130000302,2,1,18,6,3,0,1,3,463737.15075200005,140219.493013
5126,61300004,6130000402,2,1,18,6,3,0,1,3,478953.70343999995,148008.95151800002
5127,61300005,6130000502,2,1,18,6,3,0,1,3,503156.409291,171617.00268099998
5128,61350000,6135000001,3,0,14,11,4,158000,1,1,492732.47162299993,173294.732205
5129,61350001,6135000101,3,0,14,11,4,158000,1,1,499082.68652399996,169819.435333
5130,61350002,6135000201,3,0,14,11,4,158000,1,1,459543.612609,146211.384171
5131,61350000,6135000002,3,1,14,11,4,43800,1,1,492732.47162299993,173294.732205
5132,61350001,6135000102,3,1,14,11,4,43800,1,1,499082.68652399996,169819.435333
5133,61350002,6135000202,3,1,14,11,4,43800,1,1,459543.612609,146211.384171
5134,61350000,6135000003,3,1,7,11,4,39900,2,1,492732.47162299993,173294.732205
5135,61350001,6135000103,3,1,7,11,4,39900,2,1,499082.68652399996,169819.435333
5136,61350002,6135000203,3,1,7,11,4,39900,2,1,459543.612609,146211.384171
5137,61420000,6142000001,2,1,22,6,1,0,1,3,506750.87055600004,164067.219822
5138,61420000,6142000002,2,1,16,6,1,0,1,3,506750.87055600004,164067.219822
5139,61440000,6144000003,4,1,0,0,1,0,0,0,488059.67197799997,163947.381998
5140,61440000,6144000004,4,1,6,6,1,10000,1,1,488059.67197799997,163947.381998
5141,61440000,6144000001,4,0,5,6,1,18000,1,1,488059.67197799997,163947.381998
5142,61440000,6144000002,4,1,0,0,1,0,1,0,488059.67197799997,163947.381998
5143,61570000,6157000002,2,1,8,10,2,37000,1,1,502796.96316499996,164187.057645
5144,61570001,6157000102,2,1,8,10,2,37000,1,1,457386.93585,144413.816824
5145,61570002,6157000202,2,1,8,10,2,37000,1,1,485423.733717,144174.141177
5146,61570000,6157000001,2,1,7,10,2,28000,1,1,502796.96316499996,164187.057645
5147,61570001,6157000101,2,1,7,10,2,28000,1,1,457386.93585,144413.816824
5148,61570002,6157000201,2,1,7,10,2,28000,1,1,485423.733717,144174.141177
5149,61760000,6176000001,1,0,2,2,0,0,2,0,473322.380792,145732.032878
5150,61760001,6176000101,1,0,2,2,0,0,2,0,455469.88984200003,134587.115325
5151,61760002,6176000201,1,0,2,2,0,0,2,0,485783.17984399997,143215.43859200002
5152,61760003,6176000301,1,0,2,2,0,0,2,0,469727.91952700005,143694.78988499998
5153,61760004,6176000401,1,0,2,2,0,0,2,0,455230.25909099996,135425.98008699997
5154,61760005,6176000501,1,0,2,2,0,0,2,0,475479.05755100003,143215.43859200002
5155,61760006,6176000601,1,0,2,2,0,0,2,0,469727.91952700005,137822.73655
5156,61760007,6176000701,1,0,2,2,0,0,2,0,476677.21130600007,138062.412196
5157,61770000,6177000001,1,1,12,10,1,50000,1,1,471285.519408,137343.385257
5158,61780000,6178000001,2,1,8,10,2,17000,1,1,490575.79486400005,139859.979544
5159,61780001,6178000101,2,1,8,10,2,17000,1,1,469727.91952700005,138781.439135
5160,61780002,6178000201,2,1,8,10,2,17000,1,1,468409.950396,143574.952062
5161,61780000,6178000002,2,0,9,10,2,25000,1,1,490575.79486400005,139859.979544
5162,61780001,6178000102,2,0,9,10,2,25000,1,1,469727.91952700005,138781.439135
5163,61780002,6178000202,2,0,9,10,2,25000,1,1,468409.950396,143574.952062
5164,61800000,6180000001,2,0,19,6,1,0,1,3,472124.227037,141657.546891
5165,61800000,6180000002,2,1,17,6,1,0,1,3,472124.227037,141657.546891
5166,61880000,6188000001,1,1,9,11,1,100000,1,1,461580.47399300005,145252.681586
5167,61970000,6197000001,2,0,9,10,2,90000,1,1,455230.25909099996,137463.223081
5168,61970001,6197000101,2,0,9,10,2,90000,1,1,473442.196167,154719.869615
5169,61970002,6197000201,2,0,9,10,2,90000,1,1,469608.10415100004,139620.303897
5170,61970000,6197000002,2,1,9,10,2,60000,2,1,455230.25909099996,137463.223081
5171,61970001,6197000102,2,1,9,10,2,60000,2,1,473442.196167,154719.869615
5172,61970002,6197000202,2,1,9,10,2,60000,2,1,469608.10415100004,139620.303897
5173,61990000,6199000001,1,0,20,10,0,0,1,3,480631.118697,153401.65356099998
5174,62090000,6209000001,1,0,19,6,0,60000,1,1,495008.963757,167662.35451600002
5175,62100000,6210000001,1,1,20,5,1,0,1,3,477396.103559,144174.141177
5176,62100001,6210000101,1,1,20,5,1,0,1,3,480990.564824,169819.435333
5177,62100002,6210000201,1,1,20,5,1,0,1,3,458704.90498100006,139021.114782
5178,62150000,6215000001,1,1,10,7,1,15000,1,1,488059.67197799997,165744.949346
5179,62150001,6215000101,1,1,10,7,1,15000,1,1,461340.84324200003,144653.49247
5180,62190000,6219000001,1,1,9,6,1,520,1,2,457027.489724,133628.41274
5181,62200000,6220000001,1,1,12,11,1,120000,1,1,485423.733717,162029.97682799998
5182,62210000,6221000001,1,1,14,7,1,0,1,3,457626.566601,135545.81790999998
5183,62250000,6225000001,1,0,16,2,0,0,1,3,462059.735495,145372.519409
5184,62450000,6245000002,2,1,13,8,2,80000,2,1,479432.964942,149447.005396
5185,62450000,6245000001,2,0,14,11,2,175000,1,1,479432.964942,149447.005396
5186,62470000,6247000001,1,1,9,11,1,62000,1,1,469368.4734,143455.114238
